dataset,method,replication,precision,recall,f1,specificity,n_selected,n_true,runtime
NLC,Boruta,34,1.0,0.5,0.6666666666666666,1.0,2,4,17.22718379998696
NLC,RF,34,1.0,0.5,0.6666666666666666,1.0,2,4,1.1765726000012364
NLC,QMI-CFS,35,0.375,0.75,0.5,0.6875,8,4,0.7717618999886326
NLC,QMI-CFS-Classic,35,0.42857142857142855,0.75,0.5454545454545454,0.75,7,4,0.39000809998833574
NLC,MI,35,0.4,0.5,0.4444444444444445,0.8125,5,4,0.10109559999546036
NLC,CMI,35,0.4,0.5,0.4444444444444445,0.8125,5,4,0.06473290000576526
NLC,LASSO,35,0.21428571428571427,0.75,0.3333333333333333,0.3125,14,4,0.38254130000132136
NLC,Boruta,35,0.5,0.5,0.5,0.875,4,4,10.582315199979348
NLC,RF,35,0.5,0.25,0.3333333333333333,0.9375,2,4,1.194641900015995
NLC,QMI-CFS,36,0.3333333333333333,0.5,0.4,0.75,6,4,0.7837210999859963
NLC,QMI-CFS-Classic,36,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.4203494999965187
NLC,MI,36,0.0,0.0,0.0,0.6875,5,4,0.0982328999962192
NLC,CMI,36,0.4,0.5,0.4444444444444445,0.8125,5,4,0.05908619999536313
NLC,LASSO,36,0.16666666666666666,0.75,0.27272727272727276,0.0625,18,4,0.3903379999974277
NLC,Boruta,36,1.0,0.5,0.6666666666666666,1.0,2,4,17.40371509999386
NLC,RF,36,1.0,0.5,0.6666666666666666,1.0,2,4,1.2303077999968082
NLC,QMI-CFS,37,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.7689601999882143
NLC,QMI-CFS-Classic,37,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.4014945999952033
NLC,MI,37,0.2,0.25,0.22222222222222224,0.75,5,4,0.12904600001638755
NLC,CMI,37,0.6,0.75,0.6666666666666665,0.875,5,4,0.07075390001409687
NLC,LASSO,37,0.2,1.0,0.33333333333333337,0.0,20,4,0.39640749999671243
NLC,Boruta,37,0.6666666666666666,0.5,0.5714285714285715,0.9375,3,4,20.592843700025696
NLC,RF,37,1.0,0.5,0.6666666666666666,1.0,2,4,1.211980299995048
NLC,QMI-CFS,38,0.25,0.5,0.3333333333333333,0.625,8,4,0.785262799996417
NLC,QMI-CFS-Classic,38,0.25,0.5,0.3333333333333333,0.625,8,4,0.38251550000859424
NLC,MI,38,0.6,0.75,0.6666666666666665,0.875,5,4,0.09472769999410957
NLC,CMI,38,0.4,0.5,0.4444444444444445,0.8125,5,4,0.06237800000235438
NLC,LASSO,38,0.2,1.0,0.33333333333333337,0.0,20,4,0.4110270999954082
NLC,Boruta,38,1.0,0.5,0.6666666666666666,1.0,2,4,16.59095489999163
NLC,RF,38,1.0,0.5,0.6666666666666666,1.0,2,4,1.2232283000194002
NLC,QMI-CFS,39,0.4444444444444444,1.0,0.6153846153846153,0.6875,9,4,0.7708237000042573
NLC,QMI-CFS-Classic,39,0.4444444444444444,1.0,0.6153846153846153,0.6875,9,4,0.3883386999950744
NLC,MI,39,0.4,0.5,0.4444444444444445,0.8125,5,4,0.10014300001785159
NLC,CMI,39,0.6,0.75,0.6666666666666665,0.875,5,4,0.06109209998976439
NLC,LASSO,39,0.25,1.0,0.4,0.25,16,4,0.39120670000556856
NLC,Boruta,39,1.0,0.75,0.8571428571428571,1.0,3,4,15.95920810001553
NLC,RF,39,1.0,0.5,0.6666666666666666,1.0,2,4,1.223846600012621
NLC,QMI-CFS,40,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.7715530999994371
NLC,QMI-CFS-Classic,40,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.38673759999801405
NLC,MI,40,0.0,0.0,0.0,0.6875,5,4,0.09229979998781346
NLC,CMI,40,0.4,0.5,0.4444444444444445,0.8125,5,4,0.060525800014147535
NLC,LASSO,40,0.2,0.75,0.31578947368421056,0.25,15,4,0.3858311999938451
NLC,Boruta,40,1.0,0.5,0.6666666666666666,1.0,2,4,15.792563499999233
NLC,RF,40,1.0,0.5,0.6666666666666666,1.0,2,4,1.233034900011262
NLC,QMI-CFS,41,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.7887609000026714
NLC,QMI-CFS-Classic,41,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.3963514000060968
NLC,MI,41,0.4,0.5,0.4444444444444445,0.8125,5,4,0.10555420001037419
NLC,CMI,41,0.4,0.5,0.4444444444444445,0.8125,5,4,0.06922380000469275
NLC,LASSO,41,0.16666666666666666,0.75,0.27272727272727276,0.0625,18,4,0.4177397000021301
NLC,Boruta,41,0.5,0.5,0.5,0.875,4,4,20.09173450001981
NLC,RF,41,1.0,0.5,0.6666666666666666,1.0,2,4,1.2055461999843828
NLC,QMI-CFS,42,0.3333333333333333,0.75,0.46153846153846156,0.625,9,4,0.7875637999968603
NLC,QMI-CFS-Classic,42,0.375,0.75,0.5,0.6875,8,4,0.389149999973597
NLC,MI,42,0.4,0.5,0.4444444444444445,0.8125,5,4,0.1033208999724593
NLC,CMI,42,0.4,0.5,0.4444444444444445,0.8125,5,4,0.07498060000943951
NLC,LASSO,42,0.2222222222222222,1.0,0.3636363636363636,0.125,18,4,0.37537939997855574
NLC,Boruta,42,1.0,0.5,0.6666666666666666,1.0,2,4,14.013377299997956
NLC,RF,42,1.0,0.5,0.6666666666666666,1.0,2,4,1.2505085000011604
NLC,QMI-CFS,43,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.7528717999812216
NLC,QMI-CFS-Classic,43,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.4202847999986261
NLC,MI,43,0.4,0.5,0.4444444444444445,0.8125,5,4,0.10579580001649447
NLC,CMI,43,0.6,0.75,0.6666666666666665,0.875,5,4,0.09445520001463592
NLC,LASSO,43,0.1875,0.75,0.3,0.1875,16,4,0.3829641999909654
NLC,Boruta,43,0.6666666666666666,0.5,0.5714285714285715,0.9375,3,4,25.390293200005544
NLC,RF,43,1.0,0.5,0.6666666666666666,1.0,2,4,1.191698799986625
NLC,QMI-CFS,44,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.7707381999935023
NLC,QMI-CFS-Classic,44,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.41614749998552725
NLC,MI,44,0.4,0.5,0.4444444444444445,0.8125,5,4,0.09816630001296289
NLC,CMI,44,0.6,0.75,0.6666666666666665,0.875,5,4,0.08162680000532418
NLC,LASSO,44,0.25,1.0,0.4,0.25,16,4,0.37477889997535385
NLC,Boruta,44,1.0,0.5,0.6666666666666666,1.0,2,4,25.987787899997784
NLC,RF,44,1.0,0.5,0.6666666666666666,1.0,2,4,1.2171710999973584
NLC,QMI-CFS,45,0.3333333333333333,0.75,0.46153846153846156,0.625,9,4,0.7880301999975927
NLC,QMI-CFS-Classic,45,0.3333333333333333,0.75,0.46153846153846156,0.625,9,4,0.3840537000214681
NLC,MI,45,0.4,0.5,0.4444444444444445,0.8125,5,4,0.09940259999711998
NLC,CMI,45,0.4,0.5,0.4444444444444445,0.8125,5,4,0.062017899996135384
NLC,LASSO,45,0.11764705882352941,0.5,0.19047619047619047,0.0625,17,4,0.38868919998640195
NLC,Boruta,45,0.6666666666666666,0.5,0.5714285714285715,0.9375,3,4,19.374171500006923
NLC,RF,45,1.0,0.5,0.6666666666666666,1.0,2,4,1.242173799982993
NLC,QMI-CFS,46,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.7865483000059612
NLC,QMI-CFS-Classic,46,0.2857142857142857,0.5,0.36363636363636365,0.6875,7,4,0.3876211000024341
NLC,MI,46,0.4,0.5,0.4444444444444445,0.8125,5,4,0.10533520000171848
NLC,CMI,46,0.2,0.25,0.22222222222222224,0.75,5,4,0.06081350002204999
NLC,LASSO,46,0.2,0.5,0.28571428571428575,0.5,10,4,0.3809095000033267
NLC,Boruta,46,0.6666666666666666,0.5,0.5714285714285715,0.9375,3,4,10.272035699978005
NLC,RF,46,1.0,0.5,0.6666666666666666,1.0,2,4,1.191743300005328
NLC,QMI-CFS,47,0.4444444444444444,1.0,0.6153846153846153,0.6875,9,4,0.7602096000046004
NLC,QMI-CFS-Classic,47,0.375,0.75,0.5,0.6875,8,4,0.4013536999991629
NLC,MI,47,0.4,0.5,0.4444444444444445,0.8125,5,4,0.10767739999573678
NLC,CMI,47,0.6,0.75,0.6666666666666665,0.875,5,4,0.08202929998515174
NLC,LASSO,47,0.23529411764705882,1.0,0.38095238095238093,0.1875,17,4,0.3720420000026934
NLC,Boruta,47,1.0,0.5,0.6666666666666666,1.0,2,4,8.681827799999155
NLC,RF,47,1.0,0.5,0.6666666666666666,1.0,2,4,1.2575495000055525
NLC,QMI-CFS,48,0.25,0.5,0.3333333333333333,0.625,8,4,0.7615797000180464
NLC,QMI-CFS-Classic,48,0.25,0.5,0.3333333333333333,0.625,8,4,0.41620559999137186
NLC,MI,48,0.4,0.5,0.4444444444444445,0.8125,5,4,0.09629620000487193
NLC,CMI,48,0.6,0.75,0.6666666666666665,0.875,5,4,0.0603224000078626
NLC,LASSO,48,0.1875,0.75,0.3,0.1875,16,4,0.3943244000256527
NLC,Boruta,48,0.5,0.25,0.3333333333333333,0.9375,2,4,19.05095960001927
NLC,RF,48,1.0,0.5,0.6666666666666666,1.0,2,4,1.1945124999911059
NLC,QMI-CFS,49,0.375,0.75,0.5,0.6875,8,4,0.7752425999788102
NLC,QMI-CFS-Classic,49,0.375,0.75,0.5,0.6875,8,4,0.38633879998815246
NLC,MI,49,0.4,0.5,0.4444444444444445,0.8125,5,4,0.11038590001408011
NLC,CMI,49,0.6,0.75,0.6666666666666665,0.875,5,4,0.07242959999712184
NLC,LASSO,49,0.2,1.0,0.33333333333333337,0.0,20,4,0.412203399988357
NLC,Boruta,49,1.0,0.5,0.6666666666666666,1.0,2,4,23.31506170000648
NLC,RF,49,1.0,0.5,0.6666666666666666,1.0,2,4,1.193720300012501
HDS,QMI-CFS,0,0.12195121951219512,1.0,0.21739130434782605,0.6210526315789474,41,5,4.699173000000883
HDS,QMI-CFS-Classic,0,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,1.9122218000120483
HDS,MI,0,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.46840439998777583
HDS,CMI,0,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.3252189000195358
HDS,LASSO,0,0.060240963855421686,1.0,0.11363636363636363,0.17894736842105263,83,5,1.818952999979956
HDS,Boruta,0,1.0,0.8,0.888888888888889,1.0,4,5,27.645054399996297
HDS,RF,0,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6778962999815121
HDS,QMI-CFS,1,0.125,0.8,0.21621621621621623,0.7052631578947368,32,5,4.685254900017753
HDS,QMI-CFS-Classic,1,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,1.8607296000118367
HDS,MI,1,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.46803789999103174
HDS,CMI,1,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.32053100000484847
HDS,LASSO,1,0.07142857142857142,1.0,0.13333333333333333,0.3157894736842105,70,5,2.0197590999887325
HDS,Boruta,1,0.8,0.8,0.8000000000000002,0.9894736842105263,5,5,38.46234510000795
HDS,RF,1,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.644362600025488
HDS,QMI-CFS,2,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,4.664488099981099
HDS,QMI-CFS-Classic,2,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,1.8624091999954544
HDS,MI,2,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.471819600003073
HDS,CMI,2,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.3181781000166666
HDS,LASSO,2,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,2.114719100005459
HDS,Boruta,2,1.0,1.0,1.0,1.0,5,5,29.793049300002167
HDS,RF,2,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6536488000128884
HDS,QMI-CFS,3,0.11627906976744186,1.0,0.20833333333333334,0.6,43,5,4.686891400022432
HDS,QMI-CFS-Classic,3,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,1.8699221000133548
HDS,MI,3,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.46513759999652393
HDS,CMI,3,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.32971269998233765
HDS,LASSO,3,0.07142857142857142,1.0,0.13333333333333333,0.3157894736842105,70,5,2.0876965999777894
HDS,Boruta,3,1.0,0.6,0.7499999999999999,1.0,3,5,37.66415009999764
HDS,RF,3,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.665274800005136
HDS,QMI-CFS,4,0.10810810810810811,0.8,0.19047619047619047,0.6526315789473685,37,5,4.6795385999721475
HDS,QMI-CFS-Classic,4,0.10256410256410256,0.8,0.18181818181818182,0.631578947368421,39,5,1.867874900024617
HDS,MI,4,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4682778999849688
HDS,CMI,4,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3247931000078097
HDS,LASSO,4,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,1.9461876999994274
HDS,Boruta,4,1.0,0.8,0.888888888888889,1.0,4,5,33.15083839997533
HDS,RF,4,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6596124000207055
HDS,QMI-CFS,5,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,4.690022800001316
HDS,QMI-CFS-Classic,5,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.9264778000069782
HDS,MI,5,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.4861723000067286
HDS,CMI,5,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.34219349999330007
HDS,LASSO,5,0.0625,1.0,0.11764705882352941,0.21052631578947367,80,5,1.82535800000187
HDS,Boruta,5,1.0,0.8,0.888888888888889,1.0,4,5,36.79582230001688
HDS,RF,5,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6331399999908172
HDS,QMI-CFS,6,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,4.682693699985975
HDS,QMI-CFS-Classic,6,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,1.8696140999963973
HDS,MI,6,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.4561124999891035
HDS,CMI,6,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.30011999999987893
HDS,LASSO,6,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,1.7094100000103936
HDS,Boruta,6,1.0,0.6,0.7499999999999999,1.0,3,5,31.23005650000414
HDS,RF,6,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6794874999905005
HDS,QMI-CFS,7,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,4.6514561000221875
HDS,QMI-CFS-Classic,7,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.847475199989276
HDS,MI,7,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.45062719998531975
HDS,CMI,7,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.30480129999341443
HDS,LASSO,7,0.09615384615384616,1.0,0.17543859649122806,0.5052631578947369,52,5,2.0579269000154454
HDS,Boruta,7,1.0,0.8,0.888888888888889,1.0,4,5,37.21161280001979
HDS,RF,7,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6965339000162203
HDS,QMI-CFS,8,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,4.649928300001193
HDS,QMI-CFS-Classic,8,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.8645564999897033
HDS,MI,8,0.04,0.2,0.06666666666666667,0.7473684210526316,25,5,0.4730451999930665
HDS,CMI,8,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3063850000035018
HDS,LASSO,8,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,1.7984279000083916
HDS,Boruta,8,1.0,0.8,0.888888888888889,1.0,4,5,28.08079030000954
HDS,RF,8,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7073240999889094
HDS,QMI-CFS,9,0.10810810810810811,0.8,0.19047619047619047,0.6526315789473685,37,5,4.639174299984006
HDS,QMI-CFS-Classic,9,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,1.8704677999776322
HDS,MI,9,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.47774309999658726
HDS,CMI,9,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.3275380000122823
HDS,LASSO,9,0.1724137931034483,1.0,0.29411764705882354,0.7473684210526316,29,5,1.7954700000118464
HDS,Boruta,9,1.0,0.8,0.888888888888889,1.0,4,5,29.796137900004396
HDS,RF,9,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6540647999790963
HDS,QMI-CFS,10,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,4.713438100006897
HDS,QMI-CFS-Classic,10,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,1.9119374000001699
HDS,MI,10,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.46683629998005927
HDS,CMI,10,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.32534969999687746
HDS,LASSO,10,0.1111111111111111,1.0,0.19999999999999998,0.5789473684210527,45,5,1.92030130000785
HDS,Boruta,10,1.0,1.0,1.0,1.0,5,5,37.73276459999033
HDS,RF,10,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7282290000002831
HDS,QMI-CFS,11,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.742487699986668
HDS,QMI-CFS-Classic,11,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,1.9527340000204276
HDS,MI,11,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.47244539999519475
HDS,CMI,11,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3112410000176169
HDS,LASSO,11,0.11363636363636363,1.0,0.20408163265306123,0.5894736842105263,44,5,1.768888800026616
HDS,Boruta,11,1.0,1.0,1.0,1.0,5,5,37.05631909999647
HDS,RF,11,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6413818000000902
HDS,QMI-CFS,12,0.11904761904761904,1.0,0.21276595744680848,0.6105263157894737,42,5,4.614076500001829
HDS,QMI-CFS-Classic,12,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,1.8620197999989614
HDS,MI,12,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.48427459999220446
HDS,CMI,12,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.31879409999237396
HDS,LASSO,12,0.08928571428571429,1.0,0.1639344262295082,0.4631578947368421,56,5,2.1620431000192184
HDS,Boruta,12,1.0,0.8,0.888888888888889,1.0,4,5,30.332282199990004
HDS,RF,12,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7016555000154767
HDS,QMI-CFS,13,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,4.652402400010033
HDS,QMI-CFS-Classic,13,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,1.891640699992422
HDS,MI,13,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.46963289999985136
HDS,CMI,13,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3203466000268236
HDS,LASSO,13,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,2.2600671999971382
HDS,Boruta,13,1.0,1.0,1.0,1.0,5,5,31.487231900013285
HDS,RF,13,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6548331000085454
HDS,QMI-CFS,14,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,4.669546300021466
HDS,QMI-CFS-Classic,14,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.8509002999926452
HDS,MI,14,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.4652479999931529
HDS,CMI,14,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.30849989998387173
HDS,LASSO,14,0.08771929824561403,1.0,0.16129032258064516,0.45263157894736844,57,5,1.8672423999814782
HDS,Boruta,14,0.8,0.8,0.8000000000000002,0.9894736842105263,5,5,30.049456699984148
HDS,RF,14,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7492860999773256
HDS,QMI-CFS,15,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,4.656572600011714
HDS,QMI-CFS-Classic,15,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.979107599996496
HDS,MI,15,0.04,0.2,0.06666666666666667,0.7473684210526316,25,5,0.4696653999853879
HDS,CMI,15,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.30610539999906905
HDS,LASSO,15,0.08771929824561403,1.0,0.16129032258064516,0.45263157894736844,57,5,1.7436018000007607
HDS,Boruta,15,1.0,1.0,1.0,1.0,5,5,29.164972300000954
HDS,RF,15,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7232878000068013
HDS,QMI-CFS,16,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,4.690452799986815
HDS,QMI-CFS-Classic,16,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,1.9240981000184547
HDS,MI,16,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4540621999767609
HDS,CMI,16,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.30209489999106154
HDS,LASSO,16,0.09090909090909091,1.0,0.16666666666666669,0.47368421052631576,55,5,1.7759469000156969
HDS,Boruta,16,1.0,1.0,1.0,1.0,5,5,33.736378200002946
HDS,RF,16,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.686673200019868
HDS,QMI-CFS,17,0.10526315789473684,0.8,0.18604651162790697,0.6421052631578947,38,5,4.666469099989627
HDS,QMI-CFS-Classic,17,0.10810810810810811,0.8,0.19047619047619047,0.6526315789473685,37,5,1.8903244999819435
HDS,MI,17,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4576692999980878
HDS,CMI,17,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3097131999966223
HDS,LASSO,17,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,1.804922399984207
HDS,Boruta,17,1.0,0.8,0.888888888888889,1.0,4,5,37.347605200018734
HDS,RF,17,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6735535999760032
HDS,QMI-CFS,18,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,4.636542599997483
HDS,QMI-CFS-Classic,18,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,1.8604645000013988
HDS,MI,18,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.45409519999520853
HDS,CMI,18,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3194122999848332
HDS,LASSO,18,0.09259259259259259,1.0,0.1694915254237288,0.4842105263157895,54,5,1.7426600999897346
HDS,Boruta,18,1.0,1.0,1.0,1.0,5,5,37.284560899977805
HDS,RF,18,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7230489999928977
HDS,QMI-CFS,19,0.125,1.0,0.2222222222222222,0.631578947368421,40,5,4.939622499980032
HDS,QMI-CFS-Classic,19,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,1.9742894000082742
HDS,MI,19,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.4718695000046864
HDS,CMI,19,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.317793399997754
HDS,LASSO,19,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,1.8382853000075556
HDS,Boruta,19,1.0,1.0,1.0,1.0,5,5,39.07779959999607
HDS,RF,19,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,2.064037299976917
HDS,QMI-CFS,20,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,5.881678299978375
HDS,QMI-CFS-Classic,20,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,2.7881731999805197
HDS,MI,20,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.6185428999888245
HDS,CMI,20,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.3685274999879766
HDS,LASSO,20,0.07042253521126761,1.0,0.13157894736842107,0.30526315789473685,71,5,2.26765379999415
HDS,Boruta,20,1.0,0.8,0.888888888888889,1.0,4,5,30.95932910000556
HDS,RF,20,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.8035739999904763
HDS,QMI-CFS,21,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,5.0797130999853835
HDS,QMI-CFS-Classic,21,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,2.018140800006222
HDS,MI,21,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4926928999775555
HDS,CMI,21,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3094793999916874
HDS,LASSO,21,0.3333333333333333,1.0,0.5,0.8947368421052632,15,5,1.7976457999902777
HDS,Boruta,21,1.0,0.8,0.888888888888889,1.0,4,5,40.61133879999397
HDS,RF,21,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7391801000048872
HDS,QMI-CFS,22,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.745863000018289
HDS,QMI-CFS-Classic,22,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.9416472000011709
HDS,MI,22,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4740678000089247
HDS,CMI,22,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.3122344999865163
HDS,LASSO,22,0.10638297872340426,1.0,0.1923076923076923,0.5578947368421052,47,5,1.8780928999767639
HDS,Boruta,22,1.0,1.0,1.0,1.0,5,5,36.925677899998846
HDS,RF,22,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6550647000258323
HDS,QMI-CFS,23,0.08571428571428572,0.6,0.15,0.6631578947368421,35,5,4.660388199990848
HDS,QMI-CFS-Classic,23,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,1.8712336999888066
HDS,MI,23,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4806848000152968
HDS,CMI,23,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.3184923000226263
HDS,LASSO,23,0.10416666666666667,1.0,0.18867924528301885,0.5473684210526316,48,5,1.8944913999876007
HDS,Boruta,23,1.0,0.6,0.7499999999999999,1.0,3,5,37.01561510001193
HDS,RF,23,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.721013700007461
HDS,QMI-CFS,24,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.654148300003726
HDS,QMI-CFS-Classic,24,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.9200974999985192
HDS,MI,24,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.463788699998986
HDS,CMI,24,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.29820550000295043
HDS,LASSO,24,0.11627906976744186,1.0,0.20833333333333334,0.6,43,5,1.9315260000003036
HDS,Boruta,24,1.0,1.0,1.0,1.0,5,5,20.80111620001844
HDS,RF,24,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.679258700023638
