dataset,method,seed,ate_error,pehe,relative_ate_error,runtime
HDS,CMI,27,0.5402413763860872,0.9635407294937918,54.0241376332063,0.30184339999686927
HDS,LASSO,27,0.1142622363630923,0.7032316664566198,11.426223635166608,1.8523783000418916
HDS,Boruta,27,0.4079674928838639,0.537653829980592,40.79674928430671,36.75223380001262
HDS,RF,27,0.040312731862927054,0.5550853175628779,4.031273185889578,1.7540008999640122
HDS,All-Features,27,0.16266536669643417,1.0462613124762588,16.266536668016762,0.0094941999996081
HDS,QMI-CFS,28,0.13315726784720627,0.7359423766492413,13.315726783389053,4.6841154000139795
HDS,MI,28,0.350945178237263,0.8295693873173989,35.09451782021685,0.44904109998606145
HDS,CMI,28,0.21019223200084491,0.508267577511318,21.01922319798257,0.31582319998415187
HDS,LASSO,28,0.00596147825382598,0.6424539516542018,0.5961478253229833,1.9750808000098914
HDS,Boruta,28,0.15549693151262822,0.33658786603883195,15.549693149707853,40.118975300050806
HDS,RF,28,0.07501842961935545,0.43350687956154166,7.5018429611853605,1.7204818000318483
HDS,All-Features,28,0.13256868664799415,1.043612353668419,13.256868663473728,0.013705399993341416
HDS,QMI-CFS,29,0.060080641229895315,0.6419643319519925,6.008064122388725,4.7543718999950215
HDS,MI,29,0.4854231755499163,0.7162401633036337,48.5423175501374,0.4508989999885671
HDS,CMI,29,0.1549135471437837,0.5904054135349625,15.491354712829233,0.3032488999888301
HDS,LASSO,29,0.08701536175310931,0.8978072330389886,8.701536174440777,1.8175733999814838
HDS,Boruta,29,0.08498825752425132,0.2557831892208832,8.49882575157525,37.154771400033496
HDS,RF,29,0.002805226308403963,0.45309759738698524,0.280522630812344,1.680764899996575
HDS,All-Features,29,0.09228227109100062,0.917927813070705,9.22822710817724,0.014649000018835068
CC,QMI-CFS,0,0.006117151139668486,0.38209446473536474,0.30585755696813144,0.7910453000222333
CC,MI,0,0.6875843131074175,0.7083148668506416,34.37921565365192,0.10500280000269413
CC,CMI,0,0.0038622792291049812,0.2704775195647676,0.19311396144559334,0.0744581000180915
CC,LASSO,0,0.03229256276785408,0.47111210802025777,1.614628138311973,0.4087432000087574
CC,Boruta,0,0.06466304404246603,0.3434843543168348,3.2331522019616443,17.293217900034506
CC,RF,0,0.25474296327488277,0.36363895409570035,12.737148163107282,1.2196977999992669
CC,All-Features,0,0.03229256276785408,0.47111210802025777,1.614628138311973,0.0075594999943859875
CC,QMI-CFS,1,0.2457402911726403,0.43045501394554664,12.287014558017665,0.7700534999603406
CC,MI,1,0.08601325987430886,0.4007031449361273,4.30066299350041,0.09785499999998137
CC,CMI,1,0.1702929025431914,0.38293489429109034,8.51464512673384,0.06310070003382862
CC,LASSO,1,0.2507679659720443,0.44061571273941613,12.538398297975295,0.3893544999882579
CC,Boruta,1,0.06003268474367074,0.37322251687776226,3.001634237033455,30.048651200020686
CC,RF,1,0.0202692672486684,0.2845039036084758,1.0134633623827467,1.2291354999761097
CC,All-Features,1,0.2507679659720443,0.44061571273941613,12.538398297975295,0.008147599990479648
CC,QMI-CFS,2,0.03333533178871906,0.3985774545574635,1.6667665893526147,0.7794620000058785
CC,MI,2,0.07036992938827646,0.39734413535928736,3.5184964692378986,0.0983919000136666
CC,CMI,2,0.11362629183074624,0.43619432400664554,5.681314591253246,0.07963670004392043
CC,LASSO,2,0.09785467837608297,0.41655498973800825,4.892733918559512,0.39879239996662363
CC,Boruta,2,0.14160517004983975,0.36256841859451405,7.0802585021379745,16.040369700000156
CC,RF,2,0.39091346273685135,0.5872235614406611,19.545673135865282,1.22098460001871
CC,All-Features,2,0.09022417965670493,0.4168035811871753,4.511208982609686,0.01305010000942275
CC,QMI-CFS,3,0.26500055878384243,0.5374147305598139,13.250027938529621,0.7888904999708757
CC,MI,3,0.4210668881529456,0.5537509117131487,21.05334440659461,0.09640609996858984
CC,CMI,3,0.03313397349444358,0.3172541626225667,1.6566986746393442,0.06434209999861196
CC,LASSO,3,0.034410031340356806,0.5498506439164718,1.7205015669318153,0.4449270999757573
CC,Boruta,3,0.03313397349444358,0.3172541626225667,1.6566986746393442,19.32462700002361
CC,RF,3,0.25775962875929714,0.2640924759133447,12.887981437320459,1.2104507999611087
CC,All-Features,3,0.03249739352295622,0.5531087497011101,1.6248696760665675,0.013098299968987703
CC,QMI-CFS,4,0.1277492334732464,0.37343755278782786,6.387461673342947,0.7850356999551877
CC,MI,4,0.46112508872613045,0.623479448527998,23.056254435153708,0.11012769996887073
CC,CMI,4,0.20089291564003187,0.4507430144664076,10.04464578149936,0.08483279997017235
CC,LASSO,4,0.040398182328851284,0.30840642033894844,2.0199091163415686,0.3927527999621816
CC,Boruta,4,0.24226848036251503,0.37817424018982465,12.11342401752008,15.772532300034072
CC,RF,4,0.32047858813468055,0.5143506069116817,16.023929405932833,1.2153844999847934
CC,All-Features,4,0.040398182328851284,0.30840642033894844,2.0199091163415686,0.013505799986887723
CC,QMI-CFS,5,0.11311645762535627,0.224374661917544,5.655822880985022,0.7837164999800734
CC,MI,5,0.3803794311996125,0.36202517982452875,19.018971559029676,0.10591520002344623
CC,CMI,5,0.19636043357531596,0.23871225215752756,9.818021678274896,0.06286100001307204
CC,LASSO,5,0.034285321830072046,0.39575429489333513,1.7142660914178889,0.40436540002701804
CC,Boruta,5,0.22744067371655174,0.3158286434638859,11.372033685258986,30.049042399972677
CC,RF,5,0.37705702704614197,0.534991293564222,18.852851351364457,1.2200628999853507
CC,All-Features,5,0.034285321830072046,0.39575429489333513,1.7142660914178889,0.013735799991991371
CC,QMI-CFS,6,0.1030283085570427,0.4033271582104064,5.151415427594564,0.7828193999594077
CC,MI,6,0.4324911167673964,0.5060862054897455,21.624555837288593,0.09768629999598488
CC,CMI,6,0.01746163014346447,0.2523092362809295,0.8730815071295692,0.07165510003687814
CC,LASSO,6,0.03442727256785805,0.38245600205626695,1.721363628306834,0.38740469998447224
CC,Boruta,6,0.11189797606765972,0.30430320069930183,5.594898803103241,9.886937099974602
CC,RF,6,0.3837231990880987,0.5351717986189077,19.186159953445628,1.2091240999870934
CC,All-Features,6,0.07733322764040551,0.39562036777383575,3.8666613818269426,0.009909499960485846
CC,QMI-CFS,7,0.28390655527918796,0.5157894043461311,14.195327763249633,0.7802197000128217
CC,MI,7,0.05677829036096149,0.3850082400843675,2.8389145179061286,0.09786159999202937
CC,CMI,7,0.1962644970585632,0.3144079650152444,9.813224852437498,0.08131209999555722
CC,LASSO,7,0.06716379253617655,0.3397891012050645,3.358189626640918,0.4044526999932714
CC,Boruta,7,0.12059564782953158,0.14736118659383454,6.02978239117509,29.15318300004583
CC,RF,7,0.0237755863460134,0.2665058762322794,1.188779317241231,1.2194383000023663
CC,All-Features,7,0.07342024994859653,0.3906789485521859,3.671012497246276,0.01319660001900047
CC,QMI-CFS,8,0.1718520252277176,0.4977255390683039,8.592601260956249,0.7898567999945953
CC,MI,8,0.28936523150425186,0.34630698439914737,14.46826157448918,0.09773750003660098
CC,CMI,8,0.04500426875249053,0.3313720889965349,2.2502134375120155,0.06322090001776814
CC,LASSO,8,0.016283785431019382,0.44850014837342955,0.8141892715102597,0.4016966999624856
CC,Boruta,8,0.4351096938768566,0.5136008426652278,21.755484692755054,29.49413679999998
CC,RF,8,0.39895149605519586,0.4416478336388582,19.947574801762414,1.220077499980107
CC,All-Features,8,0.016283785431019382,0.44850014837342955,0.8141892715102597,0.010476799972821027
CC,QMI-CFS,9,0.30705998360033915,0.621740556648213,15.352999179249307,0.7932373999501579
CC,MI,9,0.14102853466262877,0.3271329241680225,7.051426732778868,0.09959030000027269
CC,CMI,9,0.027117402470008045,0.3978259650031824,1.3558701234326087,0.0647523999796249
CC,LASSO,9,0.032107215330645866,0.3720716903879215,1.6053607664520253,0.406301099981647
CC,Boruta,9,0.1867567998228774,0.4190360668013242,9.33783999067698,18.54812510003103
CC,RF,9,0.08433892096910878,0.28889804244346656,4.2169460482445915,1.2228549999999814
CC,All-Features,9,0.020040697083163028,0.39618477813419595,1.0020348541080497,0.012435599986929446
CC,QMI-CFS,10,0.40710924235425905,0.592519263982604,20.35546211669518,0.7837159000337124
CC,MI,10,0.38066755637760963,0.6057189308286266,19.033377817928812,0.10517980001168326
CC,CMI,10,0.2740589641633977,0.4517850893211152,13.702948207484738,0.07831050001550466
CC,LASSO,10,0.11218775084743493,0.4681292736922903,5.6093875420912775,0.40338959998916835
CC,Boruta,10,0.0011124508104516373,0.27560802864088746,0.055622540519800735,26.244605400017463
CC,RF,10,0.39235001494386257,0.419696838595373,19.61750074621225,1.2249229999724776
CC,All-Features,10,0.11218775084743493,0.4681292736922903,5.6093875420912775,0.010400099970865995
CC,QMI-CFS,11,0.20046574860696742,0.585543424037786,10.023287429847207,0.7892808999749832
CC,MI,11,0.23843375074875062,0.3799113974980461,11.921687536841446,0.11299049999797717
CC,CMI,11,0.39403605287793075,0.5167885305018872,19.70180264291145,0.0789764000219293
CC,LASSO,11,0.18365373976995114,0.4010594005225572,9.182686988038423,0.38879309996264055
CC,Boruta,11,0.24427768864296562,0.3347595797537526,12.213884431537586,7.536954100010917
CC,RF,11,0.15014533351337378,0.30486532724133353,7.507266675293326,1.206349499989301
CC,All-Features,11,0.17445425018622163,0.40363289760046145,8.722712508874945,0.012883200019132346
CC,QMI-CFS,12,0.04842435790606725,0.5295757841570464,2.4212178951823016,0.7737580999964848
CC,MI,12,0.15872684630189315,0.5569688786027108,7.93634231469784,0.10556990001350641
CC,CMI,12,0.26785295042853763,0.36599174217566455,13.392647520757247,0.07373330002883449
CC,LASSO,12,0.16694076479721365,0.33264416883299225,8.34703823944333,0.4071859000250697
CC,Boruta,12,0.41121965880266775,0.531329890003229,20.560982939105337,16.465705600043293
CC,RF,12,0.09636184865390929,0.08931549972786328,4.81809243245456,1.1857733999495395
CC,All-Features,12,0.18427448381499612,0.3875515912343486,9.21372419028912,0.00786000001244247
CC,QMI-CFS,13,0.3260020672672974,0.5351267021311424,16.300103362549866,0.7771313000121154
CC,MI,13,0.11470980328793234,0.2894578909635707,5.735490164109843,0.09807990002445877
CC,CMI,13,0.11270861061177428,0.35427876721944423,5.635430530306943,0.06841690000146627
CC,LASSO,13,0.08914071689450287,0.30768700613369016,4.4570358445022915,0.3994867999572307
CC,Boruta,13,0.2628661781062429,0.3165665216604154,13.14330890465498,28.48237640003208
CC,RF,13,0.050335735159763306,0.15942666422450513,2.516786757862326,1.2505186999915168
CC,All-Features,13,0.08914071689450287,0.30768700613369016,4.4570358445022915,0.011704900010954589
CC,QMI-CFS,14,0.7320305130202103,0.8358000645306684,36.60152564918044,0.7849758999655023
CC,MI,14,0.696116324361951,0.8280690462019986,34.80581621635726,0.10139889997662976
CC,CMI,14,0.30841648490965756,0.3661773539533024,15.420824244711836,0.06351680000079796
CC,LASSO,14,0.33112034498012255,0.47851428724783507,16.556017248178325,0.40415160002885386
CC,Boruta,14,0.48102810062216284,0.7518531540714464,24.05140502990557,28.993073099991307
CC,RF,14,0.7601218052544083,0.8387602623931949,38.006090260820116,1.210624800005462
CC,All-Features,14,0.329652640523447,0.4807982147491676,16.482632025348217,0.00729989999672398
CC,QMI-CFS,15,0.03835225365600481,0.4297048546013028,1.9176126827043598,0.799631500034593
CC,MI,15,0.27410304540930763,0.4600559607048413,13.705152269780124,0.11326419998658821
CC,CMI,15,0.0860245010193379,0.31401794595148946,4.3012250507518335,0.077163300011307
CC,LASSO,15,0.10025421691392022,0.38160971181405334,5.012710845445375,0.3932294000405818
CC,Boruta,15,0.19029568005822095,0.3237111856421835,9.51478400243531,12.262428999994881
CC,RF,15,0.10520954447364339,0.3677678665798137,5.260477223419146,1.1971444000373594
CC,All-Features,15,0.09223779979320401,0.3877803255344418,4.6118899894296055,0.014300799986813217
CC,QMI-CFS,16,0.0449862117465365,0.5945049314395642,2.2493105872143593,0.7782913999981247
CC,MI,16,0.15185662663503763,0.5031118432990128,7.592831331372239,0.10162279999349266
CC,CMI,16,0.38407322648871056,0.6229069752180589,19.203661323475345,0.08052760001737624
CC,LASSO,16,0.02603877703703361,0.5418563900399688,1.3019388517865838,0.3940081000328064
CC,Boruta,16,0.38407322648871056,0.6229069752180589,19.203661323475345,15.861431299999822
CC,RF,16,0.1154796012890702,0.570642686868317,5.773980064164811,1.1994732999592088
CC,All-Features,16,0.02603877703703361,0.5418563900399688,1.3019388517865838,0.008720899990294129
CC,QMI-CFS,17,0.695950902616608,0.7990340736134981,34.79754512909052,0.7761099999770522
CC,MI,17,0.6479961099858946,0.8490060538494832,32.39980549767474,0.09855410002637655
CC,CMI,17,0.15705418903878288,0.39709139356922313,7.852709451546508,0.06643130001612008
CC,LASSO,17,0.2144043246925329,0.4288017690168535,10.720216234090634,0.4102885000174865
CC,Boruta,17,0.09772083639594165,0.32189837537214755,4.886041819552781,23.996521199995186
CC,RF,17,0.28904726284188476,0.48477330853905315,14.452363141371618,1.2688662000000477
CC,All-Features,17,0.2137443958989409,0.4298004544327252,10.687219794412684,0.008278599998448044
CC,QMI-CFS,18,0.2396858204176504,0.47785575360609633,11.984291020283305,0.7798962999950163
CC,MI,18,0.27265155950993236,0.43486453723694973,13.63257797481499,0.11387190001551062
CC,CMI,18,0.2321014926235394,0.5601551608819243,11.605074630596716,0.07631750003201887
CC,LASSO,18,0.1945099673936621,0.47402894907654874,9.725498369196831,0.39114690001588315
CC,Boruta,18,0.1211728104782126,0.34844817154027835,6.058640523607698,30.331884999992326
CC,RF,18,0.2652638451418059,0.47489597080643686,13.263192256427136,1.22835920000216
CC,All-Features,18,0.1945099673936621,0.47402894907654874,9.725498369196831,0.00961130001815036
CC,QMI-CFS,19,0.39932041886942704,0.41420027697724615,19.96602094247305,0.7913846000446938
CC,MI,19,0.043377698135988574,0.30253141896469404,2.1688849066909843,0.10025999997742474
CC,CMI,19,0.01845189925006263,0.2584619918447846,0.9225949624570018,0.06471559999044985
CC,LASSO,19,0.10100949179837437,0.3941116610283683,5.050474589666195,0.3962366000050679
CC,Boruta,19,0.2325617969972824,0.2908182626756691,11.628089849282716,17.116926499991678
CC,RF,19,0.2628075507066656,0.40845974349145175,13.140377534676261,1.1876800999743864
CC,All-Features,19,0.09767753644570432,0.4174237877294773,4.883876822041023,0.007807500020135194
CC,QMI-CFS,20,0.04026651876988563,0.3325920808029031,2.0133259383936153,0.7727677000220865
CC,MI,20,0.24654052450457975,0.36691470634035767,12.327026224612636,0.09913980000419542
CC,CMI,20,0.07124220946538351,0.1675963612471493,3.56211047309107,0.08696390001568943
CC,LASSO,20,0.22106072460960258,0.407270658993934,11.053036229927477,0.3977779000415467
CC,Boruta,20,0.2536345376960041,0.3261218421563975,12.681726884166117,29.327505499997642
CC,RF,20,0.0682470792094656,0.31253581024890253,3.4123539603026622,1.1985774000058882
CC,All-Features,20,0.21612955695929847,0.4519677250108486,10.8064778474246,0.01321429997915402
CC,QMI-CFS,21,0.15826509983250525,0.35474544967427124,7.9132549912296,0.7701457000221126
CC,MI,21,0.29051786861596507,0.4614537422478666,14.52589343007196,0.09974169998895377
CC,CMI,21,0.26406856570306103,0.3955014310342244,13.20342828449288,0.07913229998666793
CC,LASSO,21,0.12548481505513065,0.4762314512601329,6.274240752442821,0.408195500029251
CC,Boruta,21,0.455388291081555,0.5500507768862827,22.769414552939278,18.684426000050735
CC,RF,21,0.07489703837214501,0.2821247809456869,3.7448519184200078,1.1879077999619767
CC,All-Features,21,0.12548481505513065,0.4762314512601329,6.274240752442821,0.012891199963632971
CC,QMI-CFS,22,0.08233858636753677,0.16309535449710036,4.1169293181709925,0.7783134000492282
CC,MI,22,0.8043471559753272,0.7430937006405186,40.21735779675549,0.1003162000561133
CC,CMI,22,0.05005417434513637,0.12129285398801938,2.502708717131683,0.07690700003877282
CC,LASSO,22,0.007776639034323463,0.32714382653503304,0.3888319516967315,0.3967701999936253
CC,Boruta,22,0.11800207378622285,0.197218996430279,5.900103689016137,16.099361200002022
CC,RF,22,0.4727374090148668,0.48881533967385743,23.6368704495615,1.2603072000201792
CC,All-Features,22,0.01630835156259902,0.3332105587588848,0.8154175780891803,0.014824400015641004
CC,QMI-CFS,23,0.2754061657532798,0.5055336704453881,13.770308286975474,0.7779906999785453
CC,MI,23,0.05372790026316965,0.36942932834627906,2.6863950130241627,0.10170219995779917
CC,CMI,23,0.27798553939144366,0.6176937273213998,13.899276968877219,0.07797599997138605
CC,LASSO,23,0.012828237953090404,0.46281630695420767,0.6414118976224497,0.39177960000233725
CC,Boruta,23,0.11958342951118017,0.4195295150280359,5.97917147526005,7.825474700017367
CC,RF,23,0.1297171952032472,0.3714996985316592,6.485859759838067,1.1952103999792598
CC,All-Features,23,0.012828237953090404,0.46281630695420767,0.6414118976224497,0.008654900011606514
CC,QMI-CFS,24,0.040526665088464586,0.32621958003253476,2.0263332543219126,0.7785149000119418
CC,MI,24,0.20894759150377729,0.36468624902131613,10.447379574666495,0.09792920004110783
CC,CMI,24,0.2504301351588434,0.24118429315481707,12.521506757316095,0.06783559999894351
CC,LASSO,24,0.10679657024310596,0.3044433295115263,5.339828511888307,0.4055547000025399
CC,Boruta,24,0.3633034544997009,0.45640307765853394,18.165172724076786,18.95739880000474
CC,RF,24,0.027640288154447745,0.2519214076139291,1.3820144076532865,1.2045212999801151
CC,All-Features,24,0.10108021268971878,0.32741557358196693,5.054010634233238,0.012754000024870038
CC,QMI-CFS,25,0.08586216727713136,0.34022277096244574,4.293108363641913,0.7827444999711588
CC,MI,25,0.2288456184524339,0.4648210797767791,11.44228092204958,0.10599910002201796
CC,CMI,25,0.06210600109160036,0.3579658332034063,3.105300054424753,0.08345110004302114
CC,LASSO,25,0.010167047532066764,0.38491903390797655,0.5083523765779207,0.40006720001110807
CC,Boruta,25,0.25478688503067093,0.33524272472335787,12.739344250896579,28.156781399971806
CC,RF,25,0.24452385453192083,0.33370438527345636,12.226192725984731,1.193746100005228
CC,All-Features,25,0.010167047532066764,0.38491903390797655,0.5083523765779207,0.012723000021651387
CC,QMI-CFS,26,0.4966616399794286,0.5075154166600225,24.833081997729774,0.7723931000218727
CC,MI,26,0.23727502209694462,0.4287332389624974,11.863751104254042,0.1127381999976933
CC,CMI,26,0.013952943145945085,0.15956678984025205,0.6976471572623719,0.0686248000129126
CC,LASSO,26,0.17285842261665874,0.37854676546759725,8.64292113040079,0.3994630000088364
CC,Boruta,26,0.08198178509287102,0.3275806239665999,4.099089254438596,16.366164799954277
CC,RF,26,0.0761729168830454,0.21663141253136411,3.808645843961837,1.2162008000304922
CC,All-Features,26,0.17068734409135455,0.37908484998086506,8.53436720414101,0.010465400002431124
CC,QMI-CFS,27,0.0951906646499383,0.5073443613347052,4.7595332322589385,0.7844066999969073
CC,MI,27,0.25642331236617544,0.3237229019320087,12.821165617667713,0.10049480001907796
CC,CMI,27,0.12429483639709726,0.5472095191062195,6.214741819544126,0.07860670000081882
CC,LASSO,27,0.04680948485118619,0.36802491426691986,2.3404742424422857,0.3896854000049643
CC,Boruta,27,0.11344828394394924,0.4211881499603879,5.672414196913841,28.60023319994798
CC,RF,27,0.31760366134125295,0.48341949000388407,15.88018306626864,1.229789900011383
CC,All-Features,27,0.04680948485118619,0.36802491426691986,2.3404742424422857,0.012311800033785403
CC,QMI-CFS,28,0.20579349175115125,0.29293512854106646,10.289674587043079,0.7759658000431955
CC,MI,28,0.00981855532127085,0.40248979224174,0.49092776603899607,0.10150240000803024
CC,CMI,28,0.02396078344377983,0.26231243431745527,1.1980391721290897,0.07285370002500713
CC,LASSO,28,0.07183193998399573,0.3534802987263954,3.5915969990202066,0.40838380000786856
CC,Boruta,28,0.1960041786824982,0.3612695431340036,9.800208933634899,26.918329100008123
CC,RF,28,0.14668068841366022,0.16948709312100607,7.33403442031631,1.2345352999982424
CC,All-Features,28,0.07183193998399573,0.3534802987263954,3.5915969990202066,0.018623999960254878
CC,QMI-CFS,29,0.4164634721991769,0.7210115682357925,20.823173608917685,0.7762343999929726
CC,MI,29,0.052715431073237395,0.22151688046005438,2.635771553530081,0.09947130002547055
CC,CMI,29,0.14114600444787073,0.32621867757230044,7.057300222040672,0.07237479998730123
CC,LASSO,29,0.14856009992681818,0.3438026574530615,7.428004995969509,0.4222425000043586
CC,Boruta,29,0.2038078180191465,0.3364833932311564,10.190390900447804,28.735607100010384
CC,RF,29,0.16151377473478723,0.2318461640148109,8.075688736335577,1.2026254999800585
CC,All-Features,29,0.15081747607814444,0.3477357610755983,7.540873803530178,0.009991800005082041
WC,QMI-CFS,0,0.0234252383552096,0.27897697453744075,2.3425238352867073,0.5921367999981157
WC,MI,0,0.007859076284981503,0.22181285924095281,0.7859076284195595,0.1286862000124529
WC,CMI,0,0.0752626007882895,0.19782312713365194,7.526260078076325,0.06963560002623126
WC,LASSO,0,0.007659435368922107,0.3565658614747369,0.7659435368156163,0.34313579997979105
WC,Boruta,0,0.032714567824555396,0.05688517143698177,3.2714567821283937,12.691960999974981
WC,RF,0,0.06764362778846422,0.19684824507945214,6.7643627781699855,1.175360199995339
WC,All-Features,0,0.008343978216522885,0.3808346222684126,0.8343978215688487,0.0053666000021621585
WC,QMI-CFS,1,0.11350053318150599,0.29176824379133814,11.350053317015593,0.5739308999618515
WC,MI,1,0.24221652889894352,0.23237993489661216,24.221652887472185,0.07819069997640327
WC,CMI,1,0.09612876303963858,0.19043899539533585,9.612876303002569,0.052668799995444715
WC,LASSO,1,0.0010895579637313357,0.35652120070301735,0.108955796362238,0.3574215000262484
WC,Boruta,1,0.05095913328078128,0.15748443716236085,5.095913327568536,5.722000500012655
WC,RF,1,0.10473889271995218,0.1653293307932656,10.47388927094783,1.188548100006301
WC,All-Features,1,0.0010895579637313357,0.35652120070301735,0.108955796362238,0.003765700035728514
WC,QMI-CFS,2,0.14792040374686888,0.18906439635409628,14.792040373207685,0.5774408999714069
WC,MI,2,0.13857246121416522,0.18779236237366936,13.857246120030798,0.08337200002279133
WC,CMI,2,0.17475559062210544,0.21229849724295738,17.475559060462988,0.05541799997445196
WC,LASSO,2,0.04610178368470308,0.25774576777058317,4.61017836800929,0.3407893999828957
WC,Boruta,2,0.08178319727092798,0.13165163501843508,8.178319726274966,25.202371800027322
WC,RF,2,0.1638101837556607,0.1879174790376913,16.38101837392797,1.1889454000047408
WC,All-Features,2,0.04610178368470308,0.25774576777058317,4.61017836800929,0.003780699975322932
WC,QMI-CFS,3,0.32177447309869134,0.45067882830701794,32.17744730665139,0.5976070000324398
WC,MI,3,0.21189232696937466,0.36469502516914154,21.189232694818543,0.0805277000181377
WC,CMI,3,0.20007539448367062,0.22012779395679333,20.00753944636631,0.05537810001987964
WC,LASSO,3,0.1593586568303691,0.36238789020590123,15.935865681443323,0.35890789999393746
WC,Boruta,3,0.27682412601864237,0.39346186664309707,27.682412599095997,22.44181380001828
WC,RF,3,0.1774778920046325,0.18576218597188077,17.74778919868847,1.1540397999924608
WC,All-Features,3,0.15642263388761357,0.3739732052517693,15.642263387197131,0.004861699999310076
WC,QMI-CFS,4,0.0694455474189486,0.40999503176418645,6.944554741200404,0.5750062000006437
WC,MI,4,0.04873235376190732,0.15621449720680017,4.873235375703409,0.07710569998016581
WC,CMI,4,0.07281987648438637,0.1388570817038698,7.281987647710437,0.05375310004455969
WC,LASSO,4,0.021594247121387578,0.3632402106251,2.1594247119228154,0.34148599999025464
WC,Boruta,4,0.06026197727708382,0.06392520217592151,6.026197727105762,18.82382210000651
WC,RF,4,0.08348396413373704,0.13936129555376883,8.348396412538865,1.2304574000299908
WC,All-Features,4,0.021594247121387578,0.3632402106251,2.1594247119228154,0.003300100041087717
WC,QMI-CFS,5,0.007490240071152954,0.2689830506085578,0.749024007040393,0.5814735000021756
WC,MI,5,0.06895785551620937,0.16223893693856262,6.8957855509313575,0.08678740001050755
WC,CMI,5,0.0744434003982819,0.1444657373064414,7.444340039083756,0.04894929996225983
WC,LASSO,5,0.016560295212634246,0.24038230447055478,1.6560295210978218,0.32752530003199354
WC,Boruta,5,0.059394069020914264,0.06127947180870345,5.9394069014974855,23.502316500002053
WC,RF,5,0.10685857512953478,0.17633729944641283,10.685857511884892,1.191882099956274
WC,All-Features,5,0.017053218820541893,0.24367636801212797,1.705321881883657,0.006568100012373179
WC,QMI-CFS,6,0.1518893560242951,0.3041790560230631,15.188935600910616,0.5857640000176616
WC,MI,6,0.10889752111853834,0.21636403305825228,10.88975211076486,0.08131649997085333
WC,CMI,6,0.1746209579425504,0.26970941524510694,17.46209579250883,0.059445900027640164
WC,LASSO,6,0.0643065938479932,0.25602872177388086,6.430659384156254,0.3566799000254832
WC,Boruta,6,0.2012913222106254,0.18351247277279417,20.129132219049627,13.25836600002367
WC,RF,6,0.15348721717559966,0.22662761296741016,15.348721716025093,1.1963706000242382
WC,All-Features,6,0.0643065938479932,0.25602872177388086,6.430659384156254,0.00587160000577569
WC,QMI-CFS,7,0.1513081788326205,0.378821420220904,15.130817881748968,0.5978134999750182
WC,MI,7,0.17546660567678818,0.34483124686218775,17.546660565924153,0.08793760003754869
WC,CMI,7,0.16551642606074424,0.27460008232895855,16.551642604419257,0.05501640000147745
WC,LASSO,7,0.02903800783946664,0.43121941686176385,2.903800783656284,0.33946760004619136
WC,Boruta,7,0.16905693328850213,0.34437906237948496,16.905693327159643,20.725739200017415
WC,RF,7,0.13185827984366227,0.19219588379785255,13.185827983047643,1.1470916999969631
WC,All-Features,7,0.02903800783946664,0.43121941686176385,2.903800783656284,0.003989299992099404
WC,QMI-CFS,8,0.14068047034554065,0.2806789644834394,14.068047033147261,0.5804992000339553
WC,MI,8,0.08126747354723218,0.19170341378734226,8.126747353910543,0.07357960002264008
WC,CMI,8,0.06149793808337245,0.22427273212013799,6.149793807722266,0.05395710002630949
WC,LASSO,8,0.07029086909944238,0.3395598910339511,7.029086909241329,0.3575527999782935
WC,Boruta,8,0.1460738059365866,0.21320482888330103,14.607380592197922,22.813151100010145
WC,RF,8,0.04314789045559919,0.12933695546475316,4.31478904512844,1.189088500046637
WC,All-Features,8,0.07029086909944238,0.3395598910339511,7.029086909241329,0.007085799996275455
WC,QMI-CFS,9,0.07635850210399009,0.3550021322325207,7.635850209635424,0.5853425999521278
WC,MI,9,0.03363941487547162,0.19505285700470568,3.363941487210768,0.07972879998851568
WC,CMI,9,0.02819180617900019,0.2531972056127973,2.819180617618101,0.05904480000026524
WC,LASSO,9,0.017748494254337333,0.34704956230743184,1.7748494252562481,0.3667643999797292
WC,Boruta,9,0.06030935891342959,0.3945964355522085,6.030935890739865,21.606032499985304
WC,RF,9,0.03532836507664383,0.22874181220063175,3.5328365073111,1.2280024000210688
WC,All-Features,9,0.02291307366328299,0.42374752561088846,2.2913073660991685,0.0035368999815545976
WC,QMI-CFS,10,0.2551762735725842,0.3667573763224866,25.517627354706658,0.5699862000183202
WC,MI,10,0.22285461740613277,0.30481124704582185,22.285461738384733,0.09448390000034124
WC,CMI,10,0.218487567297174,0.25761233548882484,21.848756727532525,0.05548630002886057
WC,LASSO,10,0.1973496172978324,0.3110953282528875,19.734961727809743,0.34289670002181083
WC,Boruta,10,0.23750063315582648,0.23835378877040173,23.750063313207644,6.9348250000039116
WC,RF,10,0.23045893126757155,0.2951760656625656,23.045893124452565,1.334672299970407
WC,All-Features,10,0.1973496172978324,0.3110953282528875,19.734961727809743,0.007217399950604886
WC,QMI-CFS,11,0.008747716123885363,0.2888615192670857,0.874771612301059,0.5729657000047155
WC,MI,11,0.01293118083681799,0.2364650620209193,1.2931180835524871,0.08584210003027692
WC,CMI,11,0.013688357137635387,0.13262819985309238,1.3688357136266551,0.05851279996568337
WC,LASSO,11,0.05776974646323474,0.23969416493350645,5.776974645745776,0.3348496000398882
WC,Boruta,11,0.014365185396642,0.04898448644137505,1.436518539520548,25.039418400032446
WC,RF,11,0.09435604472631987,0.166450497312908,9.435604471688427,1.1478501000092365
