dataset,method,replication,precision,recall,f1,specificity,n_selected,n_true,runtime
HDS,QMI-CFS (Conservative),0,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.197176599991508
HDS,QMI-CFS (Precision),0,0.09090909090909091,0.6,0.15789473684210525,0.6842105263157895,33,5,18.39417929999763
HDS,QMI-CFS (No Pairwise),0,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,9.28306759998668
HDS,QMI-CFS (Full),1,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,19.256295999977738
HDS,QMI-CFS (No Bootstrap),1,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3108318999875337
HDS,QMI-CFS (Conservative),1,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,19.049843000015244
HDS,QMI-CFS (Precision),1,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,18.314186200033873
HDS,QMI-CFS (No Pairwise),1,0.10810810810810811,0.8,0.19047619047619047,0.6526315789473685,37,5,9.07604930002708
HDS,QMI-CFS (Full),2,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,33.2080094999983
HDS,QMI-CFS (No Bootstrap),2,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,5.2529375000158325
HDS,QMI-CFS (Conservative),2,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,79.28724249999505
HDS,QMI-CFS (Precision),2,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,36.39161950000562
HDS,QMI-CFS (No Pairwise),2,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,9.455816200003028
HDS,QMI-CFS (Full),3,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,19.062701599963475
HDS,QMI-CFS (No Bootstrap),3,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.34724269999424
HDS,QMI-CFS (Conservative),3,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,19.288820200017653
HDS,QMI-CFS (Precision),3,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,19.01189779996639
HDS,QMI-CFS (No Pairwise),3,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,9.114751399960369
HDS,QMI-CFS (Full),4,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,18.554939399997238
HDS,QMI-CFS (No Bootstrap),4,0.08,0.8,0.14545454545454545,0.5157894736842106,50,5,1.281287699996028
HDS,QMI-CFS (Conservative),4,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,18.54987919999985
HDS,QMI-CFS (Precision),4,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,18.15378629998304
HDS,QMI-CFS (No Pairwise),4,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,8.911230600031558
HDS,QMI-CFS (Full),5,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.205675700039137
HDS,QMI-CFS (No Bootstrap),5,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2712190000456758
HDS,QMI-CFS (Conservative),5,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.175518900039606
HDS,QMI-CFS (Precision),5,0.1724137931034483,1.0,0.29411764705882354,0.7473684210526316,29,5,18.212562299973797
HDS,QMI-CFS (No Pairwise),5,0.1724137931034483,1.0,0.29411764705882354,0.7473684210526316,29,5,8.992244000022765
HDS,QMI-CFS (Full),6,0.17857142857142858,1.0,0.30303030303030304,0.7578947368421053,28,5,18.177641100017354
HDS,QMI-CFS (No Bootstrap),6,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.289033200009726
HDS,QMI-CFS (Conservative),6,0.18518518518518517,1.0,0.3125,0.7684210526315789,27,5,18.449007700022776
HDS,QMI-CFS (Precision),6,0.17857142857142858,1.0,0.30303030303030304,0.7578947368421053,28,5,19.053478400048334
HDS,QMI-CFS (No Pairwise),6,0.20833333333333334,1.0,0.3448275862068966,0.8,24,5,9.311877799977083
HDS,QMI-CFS (Full),7,0.17857142857142858,1.0,0.30303030303030304,0.7578947368421053,28,5,19.0705631999881
HDS,QMI-CFS (No Bootstrap),7,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3151742999907583
HDS,QMI-CFS (Conservative),7,0.1724137931034483,1.0,0.29411764705882354,0.7473684210526316,29,5,18.535381100024097
HDS,QMI-CFS (Precision),7,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,18.357505100022536
HDS,QMI-CFS (No Pairwise),7,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,9.0436835999717
HDS,QMI-CFS (Full),8,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.540157500014175
HDS,QMI-CFS (No Bootstrap),8,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2686213999986649
HDS,QMI-CFS (Conservative),8,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.200919799972326
HDS,QMI-CFS (Precision),8,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.236563900019974
HDS,QMI-CFS (No Pairwise),8,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,9.002267099975143
HDS,QMI-CFS (Full),9,0.125,0.8,0.21621621621621623,0.7052631578947368,32,5,18.23916850000387
HDS,QMI-CFS (No Bootstrap),9,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2649359999923036
HDS,QMI-CFS (Conservative),9,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,18.2482324000448
HDS,QMI-CFS (Precision),9,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,18.2839466999867
HDS,QMI-CFS (No Pairwise),9,0.12903225806451613,0.8,0.2222222222222222,0.7157894736842105,31,5,9.00039459997788
HDS,QMI-CFS (Full),10,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,18.628830200002994
HDS,QMI-CFS (No Bootstrap),10,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2857881999807432
HDS,QMI-CFS (Conservative),10,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,19.176364599959925
HDS,QMI-CFS (Precision),10,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,19.30977890000213
HDS,QMI-CFS (No Pairwise),10,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,9.433962899958715
HDS,QMI-CFS (Full),11,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,18.448986599978525
HDS,QMI-CFS (No Bootstrap),11,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2854382999939844
HDS,QMI-CFS (Conservative),11,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.514220800017938
HDS,QMI-CFS (Precision),11,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,18.56667660002131
HDS,QMI-CFS (No Pairwise),11,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,9.038992799993139
HDS,QMI-CFS (Full),12,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,18.22173389996169
HDS,QMI-CFS (No Bootstrap),12,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2750187999918126
HDS,QMI-CFS (Conservative),12,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,19.163639599981252
HDS,QMI-CFS (Precision),12,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,18.13584639999317
HDS,QMI-CFS (No Pairwise),12,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,8.907011900038924
HDS,QMI-CFS (Full),13,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,18.3377592000179
HDS,QMI-CFS (No Bootstrap),13,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2643768999841996
HDS,QMI-CFS (Conservative),13,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.25153769995086
HDS,QMI-CFS (Precision),13,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.423818100010976
HDS,QMI-CFS (No Pairwise),13,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,9.368173599999864
HDS,QMI-CFS (Full),14,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.71994059998542
HDS,QMI-CFS (No Bootstrap),14,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3008336999919266
HDS,QMI-CFS (Conservative),14,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.877863899979275
HDS,QMI-CFS (Precision),14,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,18.575154800026212
HDS,QMI-CFS (No Pairwise),14,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,9.124544400023296
HDS,QMI-CFS (Full),15,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.426557400031015
HDS,QMI-CFS (No Bootstrap),15,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.30648490000749
HDS,QMI-CFS (Conservative),15,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.33783149998635
HDS,QMI-CFS (Precision),15,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.16461509995861
HDS,QMI-CFS (No Pairwise),15,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,8.972338199964724
HDS,QMI-CFS (Full),16,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.160836900002323
HDS,QMI-CFS (No Bootstrap),16,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.294946699985303
HDS,QMI-CFS (Conservative),16,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,18.181619099981617
HDS,QMI-CFS (Precision),16,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.369582600018475
HDS,QMI-CFS (No Pairwise),16,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,9.092533999995794
HDS,QMI-CFS (Full),17,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,18.479733999993186
HDS,QMI-CFS (No Bootstrap),17,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3269226999836974
HDS,QMI-CFS (Conservative),17,0.12903225806451613,0.8,0.2222222222222222,0.7157894736842105,31,5,18.89400620001834
HDS,QMI-CFS (Precision),17,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,18.947032299998682
HDS,QMI-CFS (No Pairwise),17,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,9.513752900005784
HDS,QMI-CFS (Full),18,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.876159199979156
HDS,QMI-CFS (No Bootstrap),18,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3186148999957368
HDS,QMI-CFS (Conservative),18,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.673803800018504
HDS,QMI-CFS (Precision),18,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.367978400026914
HDS,QMI-CFS (No Pairwise),18,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,9.151525099994615
HDS,QMI-CFS (Full),19,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,18.583912300004158
HDS,QMI-CFS (No Bootstrap),19,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3049016000004485
HDS,QMI-CFS (Conservative),19,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.284331700007897
HDS,QMI-CFS (Precision),19,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.21277529996587
HDS,QMI-CFS (No Pairwise),19,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,8.988526700006332
HDS,QMI-CFS (Full),20,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.149473499972373
HDS,QMI-CFS (No Bootstrap),20,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2894751999992877
HDS,QMI-CFS (Conservative),20,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.168156899977475
HDS,QMI-CFS (Precision),20,0.10256410256410256,0.8,0.18181818181818182,0.631578947368421,39,5,18.30128539999714
HDS,QMI-CFS (No Pairwise),20,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,9.074415199982468
HDS,QMI-CFS (Full),21,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.76414859999204
HDS,QMI-CFS (No Bootstrap),21,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2819842000026256
HDS,QMI-CFS (Conservative),21,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,19.001025900011882
HDS,QMI-CFS (Precision),21,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,19.044150699977763
HDS,QMI-CFS (No Pairwise),21,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,9.235348300018813
HDS,QMI-CFS (Full),22,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.242551199975424
HDS,QMI-CFS (No Bootstrap),22,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2767893000273034
HDS,QMI-CFS (Conservative),22,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.465072499995586
HDS,QMI-CFS (Precision),22,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.444020700000692
HDS,QMI-CFS (No Pairwise),22,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,8.965125100046862
HDS,QMI-CFS (Full),23,0.09090909090909091,0.6,0.15789473684210525,0.6842105263157895,33,5,18.044401000021026
HDS,QMI-CFS (No Bootstrap),23,0.08,0.8,0.14545454545454545,0.5157894736842106,50,5,1.270885699952487
HDS,QMI-CFS (Conservative),23,0.08571428571428572,0.6,0.15,0.6631578947368421,35,5,18.175550499989185
HDS,QMI-CFS (Precision),23,0.08571428571428572,0.6,0.15,0.6631578947368421,35,5,18.077072599960957
HDS,QMI-CFS (No Pairwise),23,0.12903225806451613,0.8,0.2222222222222222,0.7157894736842105,31,5,8.9905063000042
HDS,QMI-CFS (Full),24,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.300294300017413
HDS,QMI-CFS (No Bootstrap),24,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2875375000294298
HDS,QMI-CFS (Conservative),24,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.27601460000733
HDS,QMI-CFS (Precision),24,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.410357699962333
HDS,QMI-CFS (No Pairwise),24,0.17857142857142858,1.0,0.30303030303030304,0.7578947368421053,28,5,9.215634299966041
HDS,QMI-CFS (Full),25,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.917960799997672
HDS,QMI-CFS (No Bootstrap),25,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.330847500008531
HDS,QMI-CFS (Conservative),25,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,19.163220099988393
HDS,QMI-CFS (Precision),25,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.38190159999067
HDS,QMI-CFS (No Pairwise),25,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,9.079174600017723
HDS,QMI-CFS (Full),26,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.661329200025648
HDS,QMI-CFS (No Bootstrap),26,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2657871000119485
HDS,QMI-CFS (Conservative),26,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.44505850004498
HDS,QMI-CFS (Precision),26,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,18.152955800003838
HDS,QMI-CFS (No Pairwise),26,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,8.96387279999908
HDS,QMI-CFS (Full),27,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,18.100675699999556
HDS,QMI-CFS (No Bootstrap),27,0.08,0.8,0.14545454545454545,0.5157894736842106,50,5,1.283092800003942
HDS,QMI-CFS (Conservative),27,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,18.113718600012362
HDS,QMI-CFS (Precision),27,0.13793103448275862,0.8,0.2352941176470588,0.7368421052631579,29,5,18.18678429996362
HDS,QMI-CFS (No Pairwise),27,0.125,0.8,0.21621621621621623,0.7052631578947368,32,5,8.986222399980761
HDS,QMI-CFS (Full),28,0.10526315789473684,0.8,0.18604651162790697,0.6421052631578947,38,5,18.396183500008192
HDS,QMI-CFS (No Bootstrap),28,0.08,0.8,0.14545454545454545,0.5157894736842106,50,5,1.2843714999617077
HDS,QMI-CFS (Conservative),28,0.10810810810810811,0.8,0.19047619047619047,0.6526315789473685,37,5,18.608939400000963
HDS,QMI-CFS (Precision),28,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,18.585006000008434
HDS,QMI-CFS (No Pairwise),28,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,9.336554599984083
HDS,QMI-CFS (Full),29,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.812080700008664
HDS,QMI-CFS (No Bootstrap),29,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2900468000443652
HDS,QMI-CFS (Conservative),29,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.350465500028804
HDS,QMI-CFS (Precision),29,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.28532590001123
HDS,QMI-CFS (No Pairwise),29,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,9.098721700021997
HDS,QMI-CFS (Full),30,0.12903225806451613,0.8,0.2222222222222222,0.7157894736842105,31,5,18.335201099980623
HDS,QMI-CFS (No Bootstrap),30,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.258707900007721
HDS,QMI-CFS (Conservative),30,0.13333333333333333,0.8,0.2285714285714286,0.7263157894736842,30,5,18.2247434000019
HDS,QMI-CFS (Precision),30,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,18.17464550002478
HDS,QMI-CFS (No Pairwise),30,0.13333333333333333,0.8,0.2285714285714286,0.7263157894736842,30,5,8.978884400043171
HDS,QMI-CFS (Full),31,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.12614670000039
HDS,QMI-CFS (No Bootstrap),31,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.282678300049156
HDS,QMI-CFS (Conservative),31,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,18.185816399985924
HDS,QMI-CFS (Precision),31,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.254281100002117
HDS,QMI-CFS (No Pairwise),31,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,8.959385900001507
HDS,QMI-CFS (Full),32,0.125,1.0,0.2222222222222222,0.631578947368421,40,5,18.647541099984664
HDS,QMI-CFS (No Bootstrap),32,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3384821999934502
HDS,QMI-CFS (Conservative),32,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,18.557113600021694
HDS,QMI-CFS (Precision),32,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,19.086209599976428
HDS,QMI-CFS (No Pairwise),32,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,9.173684699984733
HDS,QMI-CFS (Full),33,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.444060000008903
HDS,QMI-CFS (No Bootstrap),33,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2485806999611668
HDS,QMI-CFS (Conservative),33,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.40265389997512
HDS,QMI-CFS (Precision),33,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,18.379076099954545
HDS,QMI-CFS (No Pairwise),33,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,8.969322899996769
HDS,QMI-CFS (Full),34,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.168344799953047
HDS,QMI-CFS (No Bootstrap),34,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2525180000229739
HDS,QMI-CFS (Conservative),34,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,18.10061509994557
HDS,QMI-CFS (Precision),34,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,18.23470620001899
HDS,QMI-CFS (No Pairwise),34,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,8.984552900015842
HDS,QMI-CFS (Full),35,0.18518518518518517,1.0,0.3125,0.7684210526315789,27,5,18.207414700009394
HDS,QMI-CFS (No Bootstrap),35,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2618958999519236
HDS,QMI-CFS (Conservative),35,0.19230769230769232,1.0,0.32258064516129037,0.7789473684210526,26,5,18.348770999989938
HDS,QMI-CFS (Precision),35,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.67814700002782
HDS,QMI-CFS (No Pairwise),35,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,9.392720999952871
HDS,QMI-CFS (Full),36,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,19.067796499992255
HDS,QMI-CFS (No Bootstrap),36,0.08,0.8,0.14545454545454545,0.5157894736842106,50,5,1.298474500013981
HDS,QMI-CFS (Conservative),36,0.13333333333333333,0.8,0.2285714285714286,0.7263157894736842,30,5,19.156223299971316
HDS,QMI-CFS (Precision),36,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,18.606589000031818
HDS,QMI-CFS (No Pairwise),36,0.13793103448275862,0.8,0.2352941176470588,0.7368421052631579,29,5,9.180168299993966
HDS,QMI-CFS (Full),37,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,18.243072399985977
HDS,QMI-CFS (No Bootstrap),37,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2845215999986976
HDS,QMI-CFS (Conservative),37,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.43781889998354
HDS,QMI-CFS (Precision),37,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,18.347271399979945
HDS,QMI-CFS (No Pairwise),37,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,8.959862600022461
HDS,QMI-CFS (Full),38,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.194666100025643
HDS,QMI-CFS (No Bootstrap),38,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.275037000013981
HDS,QMI-CFS (Conservative),38,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.302099699969403
HDS,QMI-CFS (Precision),38,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.540122799982782
HDS,QMI-CFS (No Pairwise),38,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,9.01099239999894
HDS,QMI-CFS (Full),39,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.2598082999466
HDS,QMI-CFS (No Bootstrap),39,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2631442000274546
HDS,QMI-CFS (Conservative),39,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.745020500035025
HDS,QMI-CFS (Precision),39,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,19.007177499996033
HDS,QMI-CFS (No Pairwise),39,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,9.233054699958302
HDS,QMI-CFS (Full),40,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.93284910003422
HDS,QMI-CFS (No Bootstrap),40,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2906843000091612
HDS,QMI-CFS (Conservative),40,0.12903225806451613,0.8,0.2222222222222222,0.7157894736842105,31,5,18.33726519998163
HDS,QMI-CFS (Precision),40,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,18.364083599997684
HDS,QMI-CFS (No Pairwise),40,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,9.057615800003987
HDS,QMI-CFS (Full),41,0.12121212121212122,0.8,0.2105263157894737,0.6947368421052632,33,5,18.241607900010422
HDS,QMI-CFS (No Bootstrap),41,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.253017999988515
HDS,QMI-CFS (Conservative),41,0.12903225806451613,0.8,0.2222222222222222,0.7157894736842105,31,5,18.25871309998911
HDS,QMI-CFS (Precision),41,0.10526315789473684,0.8,0.18604651162790697,0.6421052631578947,38,5,18.197614900011104
HDS,QMI-CFS (No Pairwise),41,0.12903225806451613,0.8,0.2222222222222222,0.7157894736842105,31,5,8.898372200026643
HDS,QMI-CFS (Full),42,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,18.35377560002962
HDS,QMI-CFS (No Bootstrap),42,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.28594620001968
HDS,QMI-CFS (Conservative),42,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,18.487971899972763
HDS,QMI-CFS (Precision),42,0.12195121951219512,1.0,0.21739130434782605,0.6210526315789474,41,5,18.38457410002593
HDS,QMI-CFS (No Pairwise),42,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,9.052755600016098
HDS,QMI-CFS (Full),43,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,19.150278000044636
HDS,QMI-CFS (No Bootstrap),43,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3587800999521278
HDS,QMI-CFS (Conservative),43,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.885889999975916
HDS,QMI-CFS (Precision),43,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,19.301203300012276
HDS,QMI-CFS (No Pairwise),43,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,9.07165439997334
HDS,QMI-CFS (Full),44,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.439554500044324
HDS,QMI-CFS (No Bootstrap),44,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2714316000347026
HDS,QMI-CFS (Conservative),44,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.28832880000118
HDS,QMI-CFS (Precision),44,0.1724137931034483,1.0,0.29411764705882354,0.7473684210526316,29,5,18.37906040000962
HDS,QMI-CFS (No Pairwise),44,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,9.008421499980614
HDS,QMI-CFS (Full),45,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.069350800011307
HDS,QMI-CFS (No Bootstrap),45,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2397537999786437
HDS,QMI-CFS (Conservative),45,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.235208600002807
HDS,QMI-CFS (Precision),45,0.18518518518518517,1.0,0.3125,0.7684210526315789,27,5,18.179717699997127
HDS,QMI-CFS (No Pairwise),45,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,9.000954899995122
HDS,QMI-CFS (Full),46,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.171745600004215
HDS,QMI-CFS (No Bootstrap),46,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2526386000099592
