n_samples,method,replication,f1,ate_error,runtime
500,CMI,19,0.6,0.9012470966742052,0.04992710001533851
500,LASSO,19,0.5,0.15335291546179208,0.33978530002059415
500,Boruta,19,0.9090909090909091,0.1270772010328729,14.145791799994186
500,RF,19,0.5714285714285715,1.0706299295392627,1.1896775999921374
500,All-Features,19,0.5,0.15335291546179208,0.006288199976552278
500,QMI-CFS,20,0.6666666666666666,0.2105138341954711,2.6224818999762647
500,MI,20,0.6,0.6806799686268978,0.0851492999936454
500,CMI,20,0.8000000000000002,0.3521858244865972,0.05091420002281666
500,LASSO,20,0.5263157894736842,0.04043349747371794,0.3535710000433028
500,Boruta,20,0.888888888888889,0.13894065206916073,25.547680099960417
500,RF,20,0.5714285714285715,0.6903596866064898,1.2316646000253968
500,All-Features,20,0.5,0.04558603765890101,0.0056705999886617064
500,QMI-CFS,21,0.7692307692307693,0.036635833083162206,2.672880400030408
500,MI,21,0.6,0.7801557523794616,0.08332919998792931
500,CMI,21,0.6,0.7001396207952859,0.04905189998680726
500,LASSO,21,0.5263157894736842,0.06652408553149947,0.35497649997705594
500,Boruta,21,0.9090909090909091,0.15289818002856004,16.550597900000867
500,RF,21,0.5714285714285715,0.7316025617695443,1.206302999984473
500,All-Features,21,0.5,0.07619893161961944,0.003990400000475347
500,QMI-CFS,22,0.7692307692307693,0.061302931458615983,2.6138417000183836
500,MI,22,0.8000000000000002,0.2571376865133854,0.07496429997263476
500,CMI,22,0.6,0.5748965061314157,0.05076870002085343
500,LASSO,22,0.5263157894736842,0.007565333261152052,0.33815349999349564
500,Boruta,22,1.0,0.11753499588686145,7.149047099985182
500,RF,22,0.5714285714285715,0.8646915767434336,1.1725626999977976
500,All-Features,22,0.5,0.003294810113202651,0.006123600003775209
500,QMI-CFS,23,0.9090909090909091,0.07134336772951544,2.6113465999951586
500,MI,23,0.8000000000000002,0.48883162085172627,0.07604820001870394
500,CMI,23,0.8000000000000002,0.3980418624537543,0.05322520004119724
500,LASSO,23,0.5263157894736842,0.08565220055763634,0.3454727999633178
500,Boruta,23,1.0,0.03044337467329572,11.335932400019374
500,RF,23,0.5714285714285715,1.0496554711501926,1.1438836999586783
500,All-Features,23,0.5,0.0981363985217758,0.006048899958841503
500,QMI-CFS,24,0.8333333333333333,0.05410436493826776,2.628150000004098
500,MI,24,0.6,0.46031267003606713,0.08725019998382777
500,CMI,24,0.8000000000000002,0.13222348829149277,0.06341660005273297
500,LASSO,24,0.5,0.028644153530954286,0.36274030001368374
500,Boruta,24,1.0,0.0610201893535558,14.906302199990023
500,RF,24,0.5714285714285715,0.6205066654404159,1.139779000019189
500,All-Features,24,0.5,0.028644153530954286,0.005815200041979551
500,QMI-CFS,25,0.7692307692307693,0.002926029053393897,2.6222546999924816
500,MI,25,0.8000000000000002,0.2893499596461986,0.07836990000214428
500,CMI,25,0.6,0.5933719604062371,0.05467600002884865
500,LASSO,25,0.5,0.018035462929123725,0.33629050001036376
500,Boruta,25,1.0,0.046158339859003306,9.474595399980899
500,RF,25,0.5714285714285715,0.8344876893755457,1.1645363999996334
500,All-Features,25,0.5,0.018035462929123725,0.004716800001915544
500,QMI-CFS,26,0.7692307692307693,0.009860071741498277,2.6173635999439284
500,MI,26,0.6,0.5959015840950279,0.07846500002779067
500,CMI,26,0.8000000000000002,0.3393570927735001,0.05163110001012683
500,LASSO,26,0.5263157894736842,0.021045818609100042,0.3432137999916449
500,Boruta,26,0.9090909090909091,0.030728375885460624,15.305068199988455
500,RF,26,0.5714285714285715,0.827226039345831,1.2305108000291511
500,All-Features,26,0.5,0.014593691666815012,0.0036339000216685236
500,QMI-CFS,27,0.6666666666666666,0.12339764218525096,2.599097999976948
500,MI,27,0.4000000000000001,0.6108428064396461,0.0889603000250645
500,CMI,27,0.8000000000000002,0.12494875301375563,0.0555379000143148
500,LASSO,27,0.5,0.09236233320245502,0.34613349998835474
500,Boruta,27,1.0,0.19077525272680051,12.17625889996998
500,RF,27,0.5714285714285715,0.5956325668775344,1.1884821000276133
500,All-Features,27,0.5,0.09236233320245502,0.004148099978920072
500,QMI-CFS,28,0.6666666666666666,0.3033379857247902,2.709850999992341
500,MI,28,0.6,0.5283170492806777,0.09052600001450628
500,CMI,28,0.6,0.8355255745667631,0.06225700001232326
500,LASSO,28,0.5,0.15504699398650956,0.34654840000439435
500,Boruta,28,0.8333333333333333,0.011412280161260835,25.989322100009304
500,RF,28,0.5714285714285715,0.8116788933996677,1.139098399959039
500,All-Features,28,0.5,0.15504699398650956,0.0060615999973379076
500,QMI-CFS,29,0.6666666666666666,0.435113867591189,2.7594318999908864
500,MI,29,0.6,0.704865670383358,0.08662479999475181
500,CMI,29,0.6,0.8183656547332792,0.05104309995658696
500,LASSO,29,0.5,0.06394018541330926,0.33931810001377016
500,Boruta,29,0.8333333333333333,0.0890681559121842,20.718832599988673
500,RF,29,0.5714285714285715,1.0182460198647378,1.150056900049094
500,All-Features,29,0.5,0.06394018541330926,0.00618419999955222
500,QMI-CFS,30,0.8333333333333333,0.12262054615726092,2.6284197999630123
500,MI,30,0.8000000000000002,0.28201415402621377,0.0918585000326857
500,CMI,30,0.8000000000000002,0.3013671172407957,0.05477089999476448
500,LASSO,30,0.5,0.049472012040389535,0.32807069999398664
500,Boruta,30,0.9090909090909091,0.11798091397601707,15.676055999996606
500,RF,30,0.5714285714285715,0.9626399381505872,1.1545392000116408
500,All-Features,30,0.5,0.049472012040389535,0.0061576999723911285
500,QMI-CFS,31,0.7692307692307693,0.04537991502580363,2.6418774999910966
500,MI,31,0.4000000000000001,0.9323507952821726,0.07561159995384514
500,CMI,31,0.4000000000000001,0.9426584102076885,0.05245039996225387
500,LASSO,31,0.5,0.036466526840594815,0.3484382000169717
500,Boruta,31,0.8333333333333333,0.015625136528012007,5.440343499998562
500,RF,31,0.5714285714285715,0.8351547876695058,1.142438700015191
500,All-Features,31,0.5,0.036466526840594815,0.005654699984006584
500,QMI-CFS,32,0.7692307692307693,0.23889848267110958,2.66330310003832
500,MI,32,0.4000000000000001,1.2119209096322825,0.07616090000374243
500,CMI,32,0.6,0.807882429982218,0.049376700015272945
500,LASSO,32,0.5,0.13889301214990057,0.3344578000251204
500,Boruta,32,0.9090909090909091,0.25096328641009213,26.467243999999482
500,RF,32,0.5714285714285715,1.1566597795486229,1.1729939000215381
500,All-Features,32,0.5,0.13889301214990057,0.0055908000213094056
500,QMI-CFS,33,0.7692307692307693,0.06234882963017485,2.6436097999685444
500,MI,33,0.20000000000000004,1.0499574201214759,0.07718849997036159
500,CMI,33,0.4000000000000001,0.8438037492797683,0.06275439995806664
500,LASSO,33,0.5,0.046531670103347134,0.3489899999694899
500,Boruta,33,0.9090909090909091,0.0815440180354654,5.522287700034212
500,RF,33,0.5714285714285715,0.7787687764216944,1.1562269000569358
500,All-Features,33,0.5,0.046531670103347134,0.0037320000119507313
500,QMI-CFS,34,0.7692307692307693,0.1296690760738506,2.619607500033453
500,MI,34,0.6,0.5232510657671474,0.08716819999972358
500,CMI,34,0.8000000000000002,0.40141534831845815,0.05364159995224327
500,LASSO,34,0.5,0.028807646006919096,0.34799959999509156
500,Boruta,34,0.9090909090909091,0.1411455523434999,15.097718000004534
500,RF,34,0.5714285714285715,0.9557102767944978,1.1578221999807283
500,All-Features,34,0.5,0.028807646006919096,0.006625499983783811
500,QMI-CFS,35,0.7272727272727272,0.5197340695765731,2.611103000002913
500,MI,35,0.6,1.0091429888689225,0.08216529997298494
500,CMI,35,0.8000000000000002,0.5989255368409903,0.05334629997378215
500,LASSO,35,0.5,0.1892125074573512,0.33585189998848364
500,Boruta,35,0.9090909090909091,0.04597747305113842,26.002554000006057
500,RF,35,0.5714285714285715,1.0253473891508391,1.1616220999858342
500,All-Features,35,0.5,0.1892125074573512,0.006210999970789999
500,QMI-CFS,36,0.6666666666666666,0.2596940078975547,2.648135999974329
500,MI,36,0.4000000000000001,0.6953038764440533,0.08251510001718998
500,CMI,36,0.6,0.6318275191780738,0.055758100003004074
500,LASSO,36,0.5555555555555556,0.10592339515883653,0.34449689998291433
500,Boruta,36,0.9090909090909091,0.017791011704786808,15.862660799990408
500,RF,36,0.5714285714285715,0.6647911864791731,1.1861083999974653
500,All-Features,36,0.5,0.10168664185585641,0.005841200007125735
500,QMI-CFS,37,0.7692307692307693,0.017805780672958793,2.6329522999585606
500,MI,37,0.6,0.5532100871832908,0.07729960000142455
500,CMI,37,0.6,0.5907013093707913,0.05162679997738451
500,LASSO,37,0.5,0.034192205956054655,0.3580970999901183
500,Boruta,37,0.8000000000000002,0.11937467752511566,15.31213849998312
500,RF,37,0.5714285714285715,0.7465403590041335,1.2139046000083908
500,All-Features,37,0.5,0.034192205956054655,0.005871900008060038
500,QMI-CFS,38,0.8333333333333333,0.2855197556946618,2.6148586999624968
500,MI,38,0.20000000000000004,1.218252079393205,0.07674719998613
500,CMI,38,0.8000000000000002,0.08910653813373992,0.05498239997541532
500,LASSO,38,0.5263157894736842,0.1857580000015009,0.3503188999602571
500,Boruta,38,1.0,0.21786555139697605,25.520964800030924
500,RF,38,0.5714285714285715,0.8056508170934915,1.1635128000052646
500,All-Features,38,0.5,0.18442165415942635,0.005918000009842217
500,QMI-CFS,39,0.7692307692307693,0.1031013449929139,2.6265985000063665
500,MI,39,0.8000000000000002,0.3265238454001147,0.07376599998679012
500,CMI,39,1.0,0.041353919255727956,0.05453690001741052
500,LASSO,39,0.5,0.009839352630138354,0.36474480002652854
500,Boruta,39,1.0,0.041353919255727956,22.107849299965892
500,RF,39,0.5714285714285715,0.9699231064584839,1.2357920000213198
500,All-Features,39,0.5,0.009839352630138354,0.005538600031286478
500,QMI-CFS,40,0.9090909090909091,0.0751358410938836,2.6261005999986082
500,MI,40,0.6,0.7102341260539089,0.08093699999153614
500,CMI,40,0.6,0.9077068605552387,0.05426120001357049
500,LASSO,40,0.5,0.08293303008577646,0.34026949998224154
500,Boruta,40,1.0,0.07094538792484761,15.475457200023811
500,RF,40,0.5714285714285715,1.0016714979647903,1.2716280000167899
500,All-Features,40,0.5,0.08293303008577646,0.0059846999938599765
500,QMI-CFS,41,0.8333333333333333,0.21741777559844366,2.6241370999487117
500,MI,41,0.6,0.42178086492071776,0.07451439998112619
500,CMI,41,0.8000000000000002,0.06885347710697909,0.05018309998558834
500,LASSO,41,0.5882352941176471,0.09525568013019803,0.3568801999790594
500,Boruta,41,1.0,0.2723388306809247,18.51293440000154
500,RF,41,0.5714285714285715,0.601157472811753,1.1952684000134468
500,All-Features,41,0.5,0.07603891356548753,0.005256899981759489
500,QMI-CFS,42,0.6666666666666666,0.13847677955377735,2.601405299967155
500,MI,42,0.4000000000000001,0.734226559348298,0.09266859997296706
500,CMI,42,0.8000000000000002,0.13239787106411605,0.0568844000226818
500,LASSO,42,0.5263157894736842,0.05207905340690777,0.3307325000059791
500,Boruta,42,1.0,0.26281830046156207,25.875563899986446
500,RF,42,0.5714285714285715,0.6437832536348678,1.1803194000385702
500,All-Features,42,0.5,0.055570321575082016,0.0038853000150993466
500,QMI-CFS,43,0.7272727272727272,0.3416345853655578,2.630461899971124
500,MI,43,0.4000000000000001,0.9154664015471861,0.07701280002947897
500,CMI,43,0.4000000000000001,0.9170402357702065,0.0638160000089556
500,LASSO,43,0.5,0.02980904921762595,0.3526393999927677
500,Boruta,43,1.0,0.1058486725542509,16.36356580001302
500,RF,43,0.5714285714285715,0.8425990695424246,1.1892524000140838
500,All-Features,43,0.5,0.02980904921762595,0.0055114999995566905
500,QMI-CFS,44,0.8333333333333333,0.05627107405966103,2.6341409999877214
500,MI,44,0.8000000000000002,0.4216004950861372,0.08504730003187433
500,CMI,44,0.6,0.8720648067038872,0.052082100010011345
500,LASSO,44,0.5882352941176471,0.006707950015237163,0.3451925999834202
500,Boruta,44,1.0,0.07022894158113013,21.252040300052613
500,RF,44,0.5714285714285715,0.9398284464817586,1.1376394999679178
500,All-Features,44,0.5,0.0032679870201572925,0.005259900004602969
500,QMI-CFS,45,1.0,0.054977835915993145,2.630960199981928
500,MI,45,0.6,0.4818188474342189,0.07817780005279928
500,CMI,45,0.6,0.4818188474342189,0.05269729997962713
500,LASSO,45,0.5263157894736842,0.004796448068016712,0.3433348000398837
500,Boruta,45,1.0,0.054977835915993145,18.359688800002914
500,RF,45,0.5714285714285715,0.6968694220407343,1.1684761999640614
500,All-Features,45,0.5,0.004064346844935729,0.0049712000181898475
500,QMI-CFS,46,0.7692307692307693,0.2391289042544491,2.6061683000298217
500,MI,46,0.6,0.5002733177230603,0.07620630000019446
500,CMI,46,0.6,0.5928144502578503,0.05018600000767037
500,LASSO,46,0.5,0.1281936056023001,0.3318411000072956
500,Boruta,46,1.0,0.24297648484304823,7.491643599991221
500,RF,46,0.5714285714285715,0.8907025653281573,1.1587058999575675
500,All-Features,46,0.5,0.1281936056023001,0.004805799981113523
500,QMI-CFS,47,0.7692307692307693,0.04190422357571988,2.610056400008034
500,MI,47,0.6,0.4384319451189813,0.07457490003434941
500,CMI,47,0.8000000000000002,0.21949524012257537,0.04964729998027906
500,LASSO,47,0.5,0.10651404792757946,0.33383350004442036
500,Boruta,47,0.9090909090909091,0.056907302553041994,16.847731099987868
500,RF,47,0.5714285714285715,0.7841134288908718,1.1920054000220262
500,All-Features,47,0.5,0.10651404792757946,0.006041499960701913
500,QMI-CFS,48,0.9090909090909091,0.10912581338938399,2.6278016999713145
500,MI,48,0.6,0.5658784618025829,0.0837716999812983
500,CMI,48,0.6,0.5684245832770061,0.055332700023427606
500,LASSO,48,0.5263157894736842,0.060500516473380284,0.336565499950666
500,Boruta,48,1.0,0.1174717393150917,15.952504599990789
500,RF,48,0.5714285714285715,0.9255576547457256,1.1395202999701723
500,All-Features,48,0.5,0.0542343264271441,0.005694499996025115
500,QMI-CFS,49,0.7692307692307693,0.1388802067634578,2.626552300003823
500,MI,49,0.4000000000000001,1.0229998797724091,0.07668240001657978
500,CMI,49,0.8000000000000002,0.5714606141310021,0.061342199973296374
500,LASSO,49,0.5,0.036436312564766205,0.34307770000305027
500,Boruta,49,0.8333333333333333,0.16385673921820132,14.605952700017951
500,RF,49,0.5714285714285715,1.1783270543780584,1.1878937999717891
500,All-Features,49,0.5,0.036436312564766205,0.006526999990455806
1000,QMI-CFS,0,0.7692307692307693,0.0815694240157292,3.2035393999540247
1000,MI,0,0.6,0.4557494049965727,0.1420514999772422
1000,CMI,0,0.8000000000000002,0.23059121040166053,0.09997580002527684
1000,LASSO,0,0.5,0.13216189157492853,0.5241478000534698
1000,Boruta,0,0.9090909090909091,0.09036711864976588,29.318635199975688
1000,RF,0,0.5714285714285715,0.6692032111490289,1.3594035999849439
1000,All-Features,0,0.5,0.13216189157492853,0.006678699981421232
1000,QMI-CFS,1,0.7692307692307693,0.05076006303005931,3.2449609999894165
1000,MI,1,0.8000000000000002,0.4874221833248309,0.12502899998798966
1000,CMI,1,0.8000000000000002,0.46133978362966266,0.0875518000102602
1000,LASSO,1,0.5,0.04411505047616204,0.5081146999727935
1000,Boruta,1,0.8333333333333333,0.048621241415998995,7.921531200001482
1000,RF,1,0.5714285714285715,1.0755610674521319,1.380010399967432
1000,All-Features,1,0.5,0.04411505047616204,0.006681400001980364
1000,QMI-CFS,2,0.7692307692307693,0.16965786682197703,3.201732399989851
1000,MI,2,1.0,0.18870253156597383,0.13327990000834689
1000,CMI,2,0.8000000000000002,0.2214382220592377,0.12005640001734719
1000,LASSO,2,0.5,0.15022698765956521,0.5079840999678709
1000,Boruta,2,1.0,0.18870253156597383,29.947707800019998
1000,RF,2,0.5714285714285715,0.8180518737330522,1.3407769000041299
1000,All-Features,2,0.5,0.15022698765956521,0.005463699984829873
1000,QMI-CFS,3,0.7692307692307693,0.04863771801391725,3.2428744000499137
1000,MI,3,0.8000000000000002,0.26525470157780084,0.13267260004067793
1000,CMI,3,1.0,0.05735216117820752,0.0840681999688968
1000,LASSO,3,0.5555555555555556,0.02555967344540533,0.5137190999812447
1000,Boruta,3,1.0,0.05735216117820752,9.157048200024292
1000,RF,3,0.5714285714285715,0.9384419616343656,1.4177395000006072
1000,All-Features,3,0.5,0.025607690778208125,0.0053023999789729714
1000,QMI-CFS,4,0.7692307692307693,0.15968571589768454,3.191886999993585
1000,MI,4,0.6,0.6186050996711119,0.12582840002141893
1000,CMI,4,0.8000000000000002,0.22659811396814122,0.09404410002753139
1000,LASSO,4,0.5,0.10144064929963048,0.5102473000297323
1000,Boruta,4,0.9090909090909091,0.1803449421338983,8.251267499988899
1000,RF,4,0.5714285714285715,0.8453086588794232,1.309697300021071
1000,All-Features,4,0.5,0.10144064929963048,0.00865570001769811
1000,QMI-CFS,5,0.7692307692307693,0.1106347105685428,3.2042097999947146
1000,MI,5,0.8000000000000002,0.4979959033411405,0.12514869996812195
1000,CMI,5,0.4000000000000001,1.1519347623818432,0.09537910000653937
1000,LASSO,5,0.5,0.10527708266322167,0.5112967999884859
1000,Boruta,5,1.0,0.08371006305606343,18.4109671000042
1000,RF,5,0.5714285714285715,0.9307791274601533,1.3099259000155143
1000,All-Features,5,0.5,0.10527708266322167,0.005330599960871041
1000,QMI-CFS,6,0.7692307692307693,0.0428088019642523,3.2043870000052266
1000,MI,6,0.6,0.7256519313479992,0.15229330002330244
1000,CMI,6,1.0,0.04312682916571564,0.11026380001567304
1000,LASSO,6,0.5263157894736842,0.05644903708262161,0.5215192000032403
1000,Boruta,6,1.0,0.04312682916571564,6.298724299995229
1000,RF,6,0.5714285714285715,0.8466200536708604,1.317968400020618
1000,All-Features,6,0.5,0.05588762952201698,0.00927790004061535
1000,QMI-CFS,7,0.7692307692307693,0.07263722347752188,3.2388937999494374
1000,MI,7,0.8000000000000002,0.42231589881156983,0.14638459996785969
1000,CMI,7,0.8000000000000002,0.3492305991626026,0.08564850001130253
1000,LASSO,7,0.5,0.0516845032289015,0.5038004000089131
1000,Boruta,7,1.0,0.015574263513943087,29.935328699997626
1000,RF,7,0.5714285714285715,0.952075733240553,1.3395659999805503
1000,All-Features,7,0.5,0.0516845032289015,0.008558200031984597
1000,QMI-CFS,8,0.7692307692307693,0.13080034799110063,3.193959600001108
1000,MI,8,0.6,0.7185209521322857,0.13286549999611452
1000,CMI,8,0.8000000000000002,0.2882857191333277,0.10362330003408715
1000,LASSO,8,0.5,0.036636112367586016,0.5182596000377089
1000,Boruta,8,1.0,0.12211068084214927,19.917908500006888
1000,RF,8,0.5714285714285715,0.9291832702282252,1.3188717000302859
1000,All-Features,8,0.5,0.036636112367586016,0.006346500013023615
1000,QMI-CFS,9,0.8333333333333333,0.006757745283860528,3.231940899975598
1000,MI,9,0.6,0.6226595286551468,0.1377834000159055
1000,CMI,9,0.8000000000000002,0.2890196562588945,0.09577359998365864
1000,LASSO,9,0.5,0.025110004913047046,0.5082565000047907
1000,Boruta,9,1.0,0.023489014348569537,30.881852000020444
1000,RF,9,0.5714285714285715,0.9272033301123406,1.3655533999553882
1000,All-Features,9,0.5,0.025110004913047046,0.010293999977875501
1000,QMI-CFS,10,0.7692307692307693,0.011197524331269193,3.2343576999846846
1000,MI,10,0.8000000000000002,0.36215980689001714,0.13539129996206611
1000,CMI,10,0.8000000000000002,0.3089076345816282,0.08313440001802519
1000,LASSO,10,0.5,0.07989161648112741,0.5276939999894239
1000,Boruta,10,1.0,0.007115082308028153,6.89040529995691
1000,RF,10,0.5714285714285715,0.9482215713126934,1.2928624000051059
1000,All-Features,10,0.5,0.07989161648112741,0.00798739999299869
1000,QMI-CFS,11,0.7692307692307693,0.0704982371588796,3.264137700025458
1000,MI,11,1.0,0.07909583404257226,0.13287209998816252
1000,CMI,11,0.4000000000000001,0.792001817994596,0.08577209996292368
1000,LASSO,11,0.5,0.006581311623363284,0.5244050999754108
1000,Boruta,11,1.0,0.07909583404257226,4.411258600011934
1000,RF,11,0.5714285714285715,0.680929057355502,1.3530792000237852
1000,All-Features,11,0.5,0.006581311623363284,0.006089799979235977
1000,QMI-CFS,12,0.7692307692307693,0.277877308131115,3.214845299953595
1000,MI,12,0.6,0.8172202987047639,0.1296973999706097
1000,CMI,12,0.8000000000000002,0.6223291323946896,0.09694569994462654
1000,LASSO,12,0.5263157894736842,0.16560497820984654,0.5224724999861792
1000,Boruta,12,0.9090909090909091,0.23879365418820564,23.899190599971917
1000,RF,12,0.5714285714285715,1.1634512441224651,1.361476699996274
1000,All-Features,12,0.5,0.16639422368719003,0.008663800021167845
1000,QMI-CFS,13,0.7692307692307693,0.0714060099698024,3.188716700009536
1000,MI,13,0.8000000000000002,0.43514490477555157,0.13306880003074184
1000,CMI,13,0.8000000000000002,0.37786064489846716,0.09089130000211298
1000,LASSO,13,0.5263157894736842,0.058132568282020625,0.5146440000389703
1000,Boruta,13,0.9090909090909091,0.09193638452429242,19.1101221999852
1000,RF,13,0.5714285714285715,1.0236986388532494,1.3252680000150576
1000,All-Features,13,0.5,0.060833414587177614,0.005441599991172552
1000,QMI-CFS,14,0.7692307692307693,0.08986550607889199,3.196219800040126
1000,MI,14,0.8000000000000002,0.21646442454353654,0.12927949998993427
1000,CMI,14,0.8000000000000002,0.2942789666639287,0.10374580003554001
1000,LASSO,14,0.5,0.05399146486771578,0.5273473000270315
1000,Boruta,14,0.9090909090909091,0.059855879751886665,20.76395550003508
1000,RF,14,0.5714285714285715,0.7932406128437837,1.4027580000110902
1000,All-Features,14,0.5,0.05399146486771578,0.008403100015129894
1000,QMI-CFS,15,0.7692307692307693,0.13399868700671602,3.187022599973716
1000,MI,15,0.6,0.5353069789769278,0.13899090001359582
1000,CMI,15,0.8000000000000002,0.20803472298339276,0.10125499998684973
1000,LASSO,15,0.5,0.07892970289438428,0.5297366000013426
1000,Boruta,15,0.9090909090909091,0.0798505461098602,30.87917109997943
1000,RF,15,0.5714285714285715,0.824750804788315,1.33230349997757
1000,All-Features,15,0.5,0.07892970289438428,0.009492200042586774
1000,QMI-CFS,16,0.8333333333333333,0.0005891845256273953,3.23001200001454
1000,MI,16,0.8000000000000002,0.32488557839159515,0.12614900001790375
1000,CMI,16,0.8000000000000002,0.29846993069022565,0.09925259998999536
1000,LASSO,16,0.5,0.06597013986674405,0.528157300024759
1000,Boruta,16,1.0,0.013559038863280914,5.672629899985623
1000,RF,16,0.5714285714285715,0.7970706205305635,1.3467170000076294
1000,All-Features,16,0.5,0.06597013986674405,0.007329799991566688
1000,QMI-CFS,17,0.7692307692307693,0.07849732942522913,3.1827931000152603
1000,MI,17,0.4000000000000001,0.8388008942568406,0.1280982000171207
1000,CMI,17,0.8000000000000002,0.2660016692122471,0.09398219996364787
1000,LASSO,17,0.5555555555555556,0.07608945541986523,0.5110265999683179
1000,Boruta,17,1.0,0.08173884269436948,6.414812400005758
1000,RF,17,0.5714285714285715,0.8554275083922156,1.3635647999471985
1000,All-Features,17,0.5,0.07115000826519657,0.009206999966409057
1000,QMI-CFS,18,0.7692307692307693,0.12724199343032705,3.2043498000130057
1000,MI,18,0.8000000000000002,0.5108453463485141,0.13598419999470934
1000,CMI,18,1.0,0.13886716955649803,0.08519030001480132
1000,LASSO,18,0.5263157894736842,0.005921722718574385,0.5124117999803275
1000,Boruta,18,1.0,0.13886716955649803,19.26326340000378
1000,RF,18,0.5714285714285715,1.012906724240414,1.3433990000048652
1000,All-Features,18,0.5,0.005600973709828372,0.008664199966005981
1000,QMI-CFS,19,0.7692307692307693,0.004714295566960569,3.172782899986487
1000,MI,19,0.6,0.6994787288771067,0.13480659999186173
1000,CMI,19,0.6,0.6543348543261089,0.0914541999809444
1000,LASSO,19,0.5,0.03608350255349513,0.5304741999716498
1000,Boruta,19,0.9090909090909091,0.009426930092163666,5.899493600009009
1000,RF,19,0.5714285714285715,0.8431305144737866,1.3231261000037193
1000,All-Features,19,0.5,0.03608350255349513,0.009624300000723451
1000,QMI-CFS,20,0.8333333333333333,0.04904325537119103,3.2185595000046305
1000,MI,20,0.6,0.678098480232157,0.1293112999992445
1000,CMI,20,1.0,0.022758242046064137,0.08790099999168888
1000,LASSO,20,0.5,0.004416442222892281,0.5168888999614865
1000,Boruta,20,0.8333333333333333,0.04904325537119103,19.59553709998727
1000,RF,20,0.5714285714285715,1.0011402956497912,1.3227461999631487
1000,All-Features,20,0.5,0.004416442222892281,0.0059692999930121005
1000,QMI-CFS,21,0.7692307692307693,0.032437241131950234,3.194545599981211
1000,MI,21,0.6,0.6275416498876956,0.12367050000466406
1000,CMI,21,0.8000000000000002,0.43757107502104997,0.09330909996060655
1000,LASSO,21,0.5263157894736842,0.01777323595653213,0.5340958999586292
1000,Boruta,21,0.9090909090909091,0.05042642242847961,19.82856349996291
1000,RF,21,0.5714285714285715,0.8884954184661455,1.461940200009849
1000,All-Features,21,0.5,0.01431972219542832,0.007956599991302937
1000,QMI-CFS,22,0.8333333333333333,0.12047453735544034,3.20774209999945
1000,MI,22,0.8000000000000002,0.295563052245281,0.12432300002546981
1000,CMI,22,0.8000000000000002,0.46291974904847777,0.08274459996027872
1000,LASSO,22,0.5,0.01647722846811117,0.5156521000317298
1000,Boruta,22,0.9090909090909091,0.017061085992795766,30.979883200023323
1000,RF,22,0.5714285714285715,0.8832571958595472,1.364041900029406
1000,All-Features,22,0.5,0.01647722846811117,0.009364300000015646
1000,QMI-CFS,23,0.7692307692307693,0.024937114382251657,3.4613826999557205
1000,MI,23,0.6,0.6859103024487259,0.1405642000027001
1000,CMI,23,1.0,0.04704069656750298,0.09076789999380708
1000,LASSO,23,0.5882352941176471,0.017014228793406083,0.524244100030046
1000,Boruta,23,0.9090909090909091,0.010611275857750568,4.657911299960688
1000,RF,23,0.5714285714285715,0.8828685451389631,1.3187577000353485
1000,All-Features,23,0.5,0.021724829436216453,0.010398200014606118
1000,QMI-CFS,24,0.7692307692307693,0.08477385870144571,3.280609200010076
1000,MI,24,0.8000000000000002,0.37851017020890154,0.13053730002138764
1000,CMI,24,1.0,0.08799698844761661,0.08867409999947995
1000,LASSO,24,0.5263157894736842,0.1431086583305352,0.49671620002482086
1000,Boruta,24,1.0,0.08799698844761661,29.480662300018594
1000,RF,24,0.5714285714285715,1.0985901193518819,1.307311899960041
1000,All-Features,24,0.5,0.14543296314070675,0.008918600040487945
1000,QMI-CFS,25,0.7692307692307693,0.01612156549505883,3.2197349999914877
1000,MI,25,0.8000000000000002,0.2950341993580117,0.12972939998144284
1000,CMI,25,1.0,0.02820293054500045,0.0910198999918066
1000,LASSO,25,0.5,0.0025066892374696614,0.5110790000180714
1000,Boruta,25,0.8333333333333333,0.005260066045908562,9.265642900019884
1000,RF,25,0.5714285714285715,1.0628093771097942,1.3237110000336543
1000,All-Features,25,0.5,0.0025066892374696614,0.010039499960839748
1000,QMI-CFS,26,0.8333333333333333,0.05428272400373446,3.2308515000040643
1000,MI,26,1.0,0.03947005135392345,0.13414150004973635
1000,CMI,26,0.8000000000000002,0.504731271597815,0.1056638999725692
1000,LASSO,26,0.5263157894736842,0.01228739353574726,0.5364691999857314
1000,Boruta,26,0.9090909090909091,0.0019250627977949186,6.636832299991511
1000,RF,26,0.5714285714285715,1.0467683448171847,1.3314376000198536
1000,All-Features,26,0.5,0.010698087417194024,0.00806869997177273
1000,QMI-CFS,27,0.7692307692307693,0.07569859269085577,3.3251045000506565
1000,MI,27,0.8000000000000002,0.14133639330288572,0.12642220000270754
1000,CMI,27,0.6,0.4807518822090753,0.09493350004777312
1000,LASSO,27,0.5,0.13104314080647383,0.5127051000017673
1000,Boruta,27,1.0,0.07709349979828617,3.581957800022792
1000,RF,27,0.5714285714285715,0.737051332381037,1.3480161999468692
1000,All-Features,27,0.5,0.13104314080647383,0.005140499968547374
1000,QMI-CFS,28,0.8333333333333333,0.09383575780484166,3.206193300022278
1000,MI,28,0.6,0.48015168054866164,0.14009729999816045
1000,CMI,28,0.6,0.49194970751829015,0.09800620004534721
